estudiante_id_ofuscado,anio_academico,periodo_inscripcion,codigo_carrera,nombre_carrera,pensum,cohorte_ingreso
26a06e61-efe0-518d-aa15-c7ace718268a,2024,S1,58,Ciencias y Sistemas,2016-58,2022
287283ce-fcaf-5519-a49e-3dea1c655f86,2024,S1,58,Ciencias y Sistemas,2016-58,2022
2993393f-9a74-58c6-b1c7-dd72e54f82e4,2024,S1,58,Ciencias y Sistemas,2016-58,2022
2d415273-7249-54f9-8906-6cb487e828ec,2024,S1,58,Ciencias y Sistemas,2016-58,2022
2d9d0318-35ae-5f0d-af30-95cd4a1b453a,2024,S1,58,Ciencias y Sistemas,2016-58,2022
2f29da26-30bd-532b-9d7f-881c2de77b44,2024,S1,58,Ciencias y Sistemas,2016-58,2022
385d8efa-6168-5aa3-ada8-a2e6a2d12d83,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3985e831-1448-5276-828a-6bb569a3fc32,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3990bdb0-1b8f-5889-897b-07750b6beeab,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3c6f1a4a-d7f3-52a4-8351-301617f5a809,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3d7b4965-b27a-514f-80f3-5afca2189109,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3dd479e7-5243-5a56-8926-f9ff104c6b07,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3e286a49-0d95-56da-aeae-91cae0ed2763,2024,S1,58,Ciencias y Sistemas,2016-58,2022
3e4778be-bac1-5c8c-8706-d8358755d3d7,2024,S1,58,Ciencias y Sistemas,2016-58,2022
41c3459c-e2e4-550d-a299-2cc964c7cfea,2024,S1,58,Ciencias y Sistemas,2016-58,2022
46f5141f-c212-54cb-a059-aceb91052900,2024,S1,58,Ciencias y Sistemas,2016-58,2022
4897cfad-4a62-527b-8f86-3e7477571b98,2024,S1,58,Ciencias y Sistemas,2016-58,2022
4ad432f3-551d-5be7-8c6b-3119f5486a77,2024,S1,58,Ciencias y Sistemas,2016-58,2022
4f27b763-668f-5443-b687-4d9ca582763c,2024,S1,58,Ciencias y Sistemas,2016-58,2022
4f4fe168-4caf-5a0c-887e-3bef44e26ba4,2024,S1,58,Ciencias y Sistemas,2016-58,2022
4f7b4d36-ced0-507a-ab49-52e28e9b672f,2024,S1,58,Ciencias y Sistemas,2016-58,2022
536a507b-cae9-556a-aca9-6fa541df708f,2024,S1,58,Ciencias y Sistemas,2016-58,2022
56dfcc1d-eaf2-51c8-bf99-0ce0f65e98a6,2024,S1,58,Ciencias y Sistemas,2016-58,2022
5f682d23-c8ca-56c5-87a4-a1e5f6295097,2024,S1,58,Ciencias y Sistemas,2016-58,2022
61b4785b-fce3-5388-98b4-78ae1eab1273,2024,S1,58,Ciencias y Sistemas,2016-58,2022
64cc33e8-ae26-5cbe-b897-cf46dddd0613,2024,S1,58,Ciencias y Sistemas,2016-58,2022
650bbd69-f91f-582d-aed1-6aaf74b21405,2024,S1,58,Ciencias y Sistemas,2016-58,2022
6522d817-9f15-5a33-a9dc-47059c82e492,2024,S1,58,Ciencias y Sistemas,2016-58,2022
6805b9fb-41ed-5a31-ad5a-85709d91a8bb,2024,S1,58,Ciencias y Sistemas,2016-58,2022
6d078a78-d8e3-5b7a-89a1-43baa31b9780,2024,S1,58,Ciencias y Sistemas,2016-58,2022
6e7eeb15-ed34-52a3-9b2e-94a14ced704f,2024,S1,58,Ciencias y Sistemas,2016-58,2022
717b731e-7f1f-5d15-97ab-fe9730798a9c,2024,S1,58,Ciencias y Sistemas,2016-58,2022
75ad2a1d-e65d-5b36-9b02-6dc6f12138a4,2024,S1,58,Ciencias y Sistemas,2016-58,2022
76a27247-038b-519c-8c4d-bfd0b57beee0,2024,S1,58,Ciencias y Sistemas,2016-58,2022
78442ff4-9731-59db-a8f6-bcf204414ad0,2024,S1,58,Ciencias y Sistemas,2016-58,2022
7996cf1a-d87a-5fdc-a9eb-dfc452b7df6a,2024,S1,58,Ciencias y Sistemas,2016-58,2022
7d36a894-5a69-5be2-93a2-a8c1d01df056,2024,S1,58,Ciencias y Sistemas,2016-58,2022
7f65857e-5b14-557a-bd52-34d73e3b4017,2024,S1,58,Ciencias y Sistemas,2016-58,2022
7f9606ee-06b3-5cde-b8e8-5ecc400c2647,2024,S1,58,Ciencias y Sistemas,2016-58,2022
837fc661-96eb-586d-b4c9-f77b85563c15,2024,S1,58,Ciencias y Sistemas,2016-58,2022
85f6e33e-822a-59b2-a749-33e5034486fd,2024,S1,58,Ciencias y Sistemas,2016-58,2022
89e30471-3014-5c79-9455-e1c4f2ee60bd,2024,S1,58,Ciencias y Sistemas,2016-58,2022
8adbc82c-808f-5b1d-b86c-04b04f2a4aad,2024,S1,58,Ciencias y Sistemas,2016-58,2022
96c6949d-d550-5217-9989-03c50351059d,2024,S1,58,Ciencias y Sistemas,2016-58,2022
9a98393a-472a-543c-b2c9-606126573d51,2024,S1,58,Ciencias y Sistemas,2016-58,2022
9af53817-e9ec-5854-a2a5-e577ccaf67ed,2024,S1,58,Ciencias y Sistemas,2016-58,2022
a0ce5501-c941-5d6f-bdff-a357ccb52bd7,2024,S1,58,Ciencias y Sistemas,2016-58,2022
a470abbf-738a-5dfb-8bb6-e50d4c2f9d24,2024,S1,58,Ciencias y Sistemas,2016-58,2022
a5be436a-cb69-5107-956d-501d659bb0d7,2024,S1,58,Ciencias y Sistemas,2016-58,2022
a9222af8-9a83-5e7a-985e-0ccc23119415,2024,S1,58,Ciencias y Sistemas,2016-58,2022
ab49c2b1-e673-50f6-ae4a-e5b321756a15,2024,S1,58,Ciencias y Sistemas,2016-58,2022
ae8a03d3-f49b-5a06-bc7a-d6bba5d3e0f7,2024,S1,58,Ciencias y Sistemas,2016-58,2022
b06bcec0-b3a3-50b9-a1ec-953a4674371d,2024,S1,58,Ciencias y Sistemas,2016-58,2022
b2adc362-05d9-54d6-bd03-02e44c27e8c5,2024,S1,58,Ciencias y Sistemas,2016-58,2022
b69b6146-9244-5946-800b-bab8d07fdf29,2024,S1,58,Ciencias y Sistemas,2016-58,2022
b89cb3da-fce8-5a95-a009-7086c816ed58,2024,S1,58,Ciencias y Sistemas,2016-58,2022
b94db85b-c7ab-5020-abd5-3bce9a677e73,2024,S1,58,Ciencias y Sistemas,2016-58,2022
bc2edb29-4cd5-5fb5-88a5-7dedee94af0d,2024,S1,58,Ciencias y Sistemas,2016-58,2022
bc607b11-c7c3-5cd1-b0c4-f95fabb7d1bf,2024,S1,58,Ciencias y Sistemas,2016-58,2022
c30fa33e-a61c-5bad-a910-c62f6e25578d,2024,S1,58,Ciencias y Sistemas,2016-58,2022
c41dd30f-7c59-5647-a164-2c5d11a89c90,2024,S1,58,Ciencias y Sistemas,2016-58,2022
c7b997d5-91cd-5f2d-a5b3-12b04e610321,2024,S1,58,Ciencias y Sistemas,2016-58,2022
c922de12-eb27-59e0-bffe-295050a28a20,2024,S1,58,Ciencias y Sistemas,2016-58,2022
cd6b3dd3-0242-5185-adf4-9131b416bce6,2024,S1,58,Ciencias y Sistemas,2016-58,2022
d118687e-00c4-575c-a6cb-42161dba4e09,2024,S1,58,Ciencias y Sistemas,2016-58,2022
d14b3e31-2a2e-5d74-a02b-19460fe28aa5,2024,S1,58,Ciencias y Sistemas,2016-58,2022
d4527165-c6ec-5c29-a3ed-988cd19e5f3f,2024,S1,58,Ciencias y Sistemas,2016-58,2022
d931f9da-177d-519e-9604-82c77ffd7dfc,2024,S1,58,Ciencias y Sistemas,2016-58,2022
d9eeab00-bbf2-51d4-911b-4b868ffbb81a,2024,S1,58,Ciencias y Sistemas,2016-58,2022
dad0c14e-3930-51b5-9cb7-b11183202107,2024,S1,58,Ciencias y Sistemas,2016-58,2022
dbf903d2-202e-5c76-bec4-0a27f91b30dd,2024,S1,58,Ciencias y Sistemas,2016-58,2022
e01ffccc-2b4c-54a9-9a6e-07307564f527,2024,S1,58,Ciencias y Sistemas,2016-58,2022
e6a59826-1bef-51d2-8aca-813db3078360,2024,S1,58,Ciencias y Sistemas,2016-58,2022
e6cecf06-57d6-5cdb-b2ba-c309cb7cab41,2024,S1,58,Ciencias y Sistemas,2016-58,2022
ea6d5422-828f-5de1-9fda-fcc0b60d4590,2024,S1,58,Ciencias y Sistemas,2016-58,2022
eb14890f-4dde-58de-a427-a40744003b02,2024,S1,58,Ciencias y Sistemas,2016-58,2022
efa55bd1-a3d6-552e-b4fc-91b4426c5818,2024,S1,58,Ciencias y Sistemas,2016-58,2022
f113ca9c-f96d-574a-8d4e-37dbed8a6755,2024,S1,58,Ciencias y Sistemas,2016-58,2022
f39f6a57-4dc7-5776-b537-39cd3bc30f49,2024,S1,58,Ciencias y Sistemas,2016-58,2022
f495d99d-1544-59a5-b354-52fd3724f756,2024,S1,58,Ciencias y Sistemas,2016-58,2022
f4c71755-c25b-53e6-aae7-bf388a03494c,2024,S1,58,Ciencias y Sistemas,2016-58,2022
f921ded9-7fd5-54fb-aad5-6aef5fe039e2,2024,S1,58,Ciencias y Sistemas,2016-58,2022
fcb564ba-dcd6-5948-b405-a71674ce7049,2024,S1,58,Ciencias y Sistemas,2016-58,2022
061443c8-a609-5195-99f3-6ded28732468,2024,S1,58,Ciencias y Sistemas,2016-58,2023
09770aad-1237-579b-83dd-104f3a439933,2024,S1,58,Ciencias y Sistemas,2016-58,2023
0c7a60bb-8fd5-5785-ae40-5a238188aebd,2024,S1,58,Ciencias y Sistemas,2016-58,2023
0cde0ab4-cadb-52c2-b390-b7f6afe8746c,2024,S1,58,Ciencias y Sistemas,2016-58,2023
0ee9e680-12e5-50e4-b182-3e780e680246,2024,S1,58,Ciencias y Sistemas,2016-58,2023
0fa55129-2054-5d0a-ac6a-c453dfc1133a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
101fcc1c-02cb-502a-895a-dc14ec8bc4fc,2024,S1,58,Ciencias y Sistemas,2016-58,2023
15a0bb40-c6d6-5f6a-8142-f1c5ba0a121a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
160c76d2-e6fd-5b5f-848d-57e6bb964df3,2024,S1,58,Ciencias y Sistemas,2016-58,2023
16882813-1901-5922-b351-e490c6282bc4,2024,S1,58,Ciencias y Sistemas,2016-58,2023
184c1de9-fa20-510e-b160-68ad1dc84065,2024,S1,58,Ciencias y Sistemas,2016-58,2023
18744750-066d-5952-a07f-87fe04f11287,2024,S1,58,Ciencias y Sistemas,2016-58,2023
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
1f2beec5-6645-5d05-82ee-24ac5912f380,2024,S1,58,Ciencias y Sistemas,2016-58,2023
1f6f1f28-074c-59c7-92b8-d6e9c19bdd7a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
2025c707-2bf8-5151-be4c-a2a603e99860,2024,S1,58,Ciencias y Sistemas,2016-58,2023
229d23a0-bac6-55e3-9d53-ef85f45542e0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
23d99703-dc71-5cfb-be2e-7b094396d2e1,2024,S1,58,Ciencias y Sistemas,2016-58,2023
25077c77-5aee-5d93-8a36-c5b57da00dc0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
257724e2-11c9-5663-88d5-df9d1c7c66c6,2024,S1,58,Ciencias y Sistemas,2016-58,2023
25841c45-8811-545f-b5e2-6b2d705ec4c7,2024,S1,58,Ciencias y Sistemas,2016-58,2023
25e84c4c-0e95-5f03-a935-f30e7f0de6b0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
26b70c46-d8aa-5b67-b21d-02f2c1b9ca56,2024,S1,58,Ciencias y Sistemas,2016-58,2023
26d5d2fd-ceb5-56b7-bf84-f028a12bf50c,2024,S1,58,Ciencias y Sistemas,2016-58,2023
2a6bef91-9d34-57ef-9ecf-910d7d7bfd14,2024,S1,58,Ciencias y Sistemas,2016-58,2023
2e33f779-921b-597f-99f2-6ff5b1d80351,2024,S1,58,Ciencias y Sistemas,2016-58,2023
2e531479-2e51-5b22-9a96-785cdab828d1,2024,S1,58,Ciencias y Sistemas,2016-58,2023
329a5540-4d0e-50b1-8e8d-41575a82dc8b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
34986bea-a380-5964-a9fe-b7d8075f0cd5,2024,S1,58,Ciencias y Sistemas,2016-58,2023
34cda5e3-c5d3-54b8-aeb1-bfb0d468bf7f,2024,S1,58,Ciencias y Sistemas,2016-58,2023
35608fe5-e3c5-504b-8cc2-216c90a13a47,2024,S1,58,Ciencias y Sistemas,2016-58,2023
366b165f-922c-5847-b813-fc6ef6c3a751,2024,S1,58,Ciencias y Sistemas,2016-58,2023
36f4d3ec-4023-5b34-8dc2-6e588a93f6a1,2024,S1,58,Ciencias y Sistemas,2016-58,2023
37298f71-ec61-5e5c-ad25-86570c15f7ec,2024,S1,58,Ciencias y Sistemas,2016-58,2023
38d3c179-d651-5b38-a95d-5f30eea49bc7,2024,S1,58,Ciencias y Sistemas,2016-58,2023
390a81e9-c184-59de-8b1f-aa4c16c462b8,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3b72ef3a-35be-57ea-9618-876a2c6483e8,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3b839c8a-1e03-5728-b057-2689dbdd202e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3bdd6bd7-2493-5fef-97d2-19101e40630a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3d26acfe-2654-5f55-abd4-4977a7b03cf5,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3d7d6836-0718-514f-9b1c-cb60e1a84ee4,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3f2755ef-7031-5580-be34-89f9ba198194,2024,S1,58,Ciencias y Sistemas,2016-58,2023
3f6b4811-4804-539a-990b-aa859b6d7359,2024,S1,58,Ciencias y Sistemas,2016-58,2023
43568f87-d046-5ada-b5c5-049d7f35eb47,2024,S1,58,Ciencias y Sistemas,2016-58,2023
4628c082-b668-5afc-a506-1e3c43e99915,2024,S1,58,Ciencias y Sistemas,2016-58,2023
470d2f0d-6871-50f9-b19a-adce9759f72b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
475a203e-ec49-5017-a37b-31943557dcc9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
483edcff-dbbf-5447-b9d9-095557232b02,2024,S1,58,Ciencias y Sistemas,2016-58,2023
490c004f-42a1-534f-b227-8fe75437eaed,2024,S1,58,Ciencias y Sistemas,2016-58,2023
490c9487-1342-5062-a509-90370d598267,2024,S1,58,Ciencias y Sistemas,2016-58,2023
49b58f54-b0f3-5a4f-b91f-0f3ad303fe50,2024,S1,58,Ciencias y Sistemas,2016-58,2023
4a07ae27-bce6-5958-80da-0b26f4d4650a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
4fd48cf3-f8af-550e-a2d0-220e5a797783,2024,S1,58,Ciencias y Sistemas,2016-58,2023
4fe66740-123b-5ade-8b14-4d392dc1094e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
5604fdd0-7da5-5e29-9a3c-ff1a0345ec7d,2024,S1,58,Ciencias y Sistemas,2016-58,2023
56d6a85b-af6a-5056-b7e5-6fc2b0054af8,2024,S1,58,Ciencias y Sistemas,2016-58,2023
5f2d4609-1bd0-5199-8792-ad4daad25e34,2024,S1,58,Ciencias y Sistemas,2016-58,2023
6473da69-8d8c-53e3-9a2c-6841674fb2d0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
65007197-5f5c-5994-b236-6edf8af55bfa,2024,S1,58,Ciencias y Sistemas,2016-58,2023
670ed2ec-5dc5-5a8a-9e6f-770f70091eb9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
6b0fa083-89e1-5c4a-9ebd-503d3bf9b28b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
6c433ed9-ad1e-51e2-9d31-0f92474524f1,2024,S1,58,Ciencias y Sistemas,2016-58,2023
70b2bc66-3db1-536f-8061-39cc18e139ea,2024,S1,58,Ciencias y Sistemas,2016-58,2023
71806101-b15f-5375-91f0-eafc01d04a08,2024,S1,58,Ciencias y Sistemas,2016-58,2023
731b92fd-50e5-5559-a9d3-96a0748f2373,2024,S1,58,Ciencias y Sistemas,2016-58,2023
733992a1-b132-51b5-b785-2069b83ece2b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
751429d0-55a4-50e5-96d4-4ff1fdfc02c0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
75254726-eef6-5fd6-b475-c358d1e77c3e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
760374e5-fa63-5431-b172-de8a0abbce5f,2024,S1,58,Ciencias y Sistemas,2016-58,2023
766a215c-fae4-5d87-86b1-a6544ab14748,2024,S1,58,Ciencias y Sistemas,2016-58,2023
7aac2ae8-68aa-51a1-b8a6-24cdb91b4935,2024,S1,58,Ciencias y Sistemas,2016-58,2023
7e033645-6b36-5b24-be88-ef2953f2c850,2024,S1,58,Ciencias y Sistemas,2016-58,2023
808862a1-f703-5d96-9eb0-dee85a54f151,2024,S1,58,Ciencias y Sistemas,2016-58,2023
819b9b1c-476d-5b64-949b-8bb80947bfde,2024,S1,58,Ciencias y Sistemas,2016-58,2023
829d6bb7-6b71-5f40-9045-d49c7a41f459,2024,S1,58,Ciencias y Sistemas,2016-58,2023
830d469b-5f0d-5c02-83e5-fb3ef8b12772,2024,S1,58,Ciencias y Sistemas,2016-58,2023
83c5a92d-1d67-5123-9563-d6dad24bbc27,2024,S1,58,Ciencias y Sistemas,2016-58,2023
857bee19-f5cc-5925-8f6d-5e6dc8b42cb7,2024,S1,58,Ciencias y Sistemas,2016-58,2023
87311978-cada-5886-b1e3-28401b95cf8e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
8bc03924-39b4-5c0a-985f-6cb1afe0a9e9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
8d0b01b6-3de2-5be7-87a9-01eb3806e177,2024,S1,58,Ciencias y Sistemas,2016-58,2023
8dc5c8ce-0b27-50c3-bec7-fce9414db9bf,2024,S1,58,Ciencias y Sistemas,2016-58,2023
8feda068-15b3-578a-b249-a538441fafb6,2024,S1,58,Ciencias y Sistemas,2016-58,2023
9205f4d0-ca02-57f6-b51e-b705ac0898d7,2024,S1,58,Ciencias y Sistemas,2016-58,2023
94094ee0-2717-54ef-be78-798722ef727a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
94c2d2be-6e25-5d7c-a62b-a4c80507cb2b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
97171161-ceef-5159-92b0-c9415c6d7403,2024,S1,58,Ciencias y Sistemas,2016-58,2023
99e6be68-8a89-5792-85ba-477b1d7e300b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
9db9b320-6e2b-5cf7-9e83-bba0130684c9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
9ef93136-4252-556a-b27a-56284b0733c6,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a0255bd2-c49d-5e1e-9f89-cd10cc01f918,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a029f47b-dd20-5fb5-9265-eb5443fecfd1,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a20155e8-2dc9-5995-816b-3cb66b43ad43,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a252557b-6fa4-5ac7-b1b4-dfa120d1e728,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a2b5f5b2-e9f5-5757-9f6e-7438a476abc5,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a397aa26-43c1-5dd5-8ded-d294dadfb78d,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a87d6feb-c363-581e-8e53-245cd9839996,2024,S1,58,Ciencias y Sistemas,2016-58,2023
a95180f9-77c6-5b98-a2fb-323e641ed050,2024,S1,58,Ciencias y Sistemas,2016-58,2023
acdb052b-d554-5cc6-aa3a-c75827d8310b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
adaf3c7a-3e47-5989-abc3-94ddc1fa8301,2024,S1,58,Ciencias y Sistemas,2016-58,2023
af7170d5-79af-53e8-ac44-8d6b7e8ad951,2024,S1,58,Ciencias y Sistemas,2016-58,2023
b0348df3-fe64-57fb-9a16-ef1d46254d7e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,2024,S1,58,Ciencias y Sistemas,2016-58,2023
b1cce0db-3292-5ff2-837e-2fda6bc2eb62,2024,S1,58,Ciencias y Sistemas,2016-58,2023
b3997c2f-90c6-5168-9d2b-373122f6b85d,2024,S1,58,Ciencias y Sistemas,2016-58,2023
ba341cb6-848c-5d30-8bb3-6dc3b8ccd016,2024,S1,58,Ciencias y Sistemas,2016-58,2023
bd77a48a-9406-51ae-a620-b28897754dec,2024,S1,58,Ciencias y Sistemas,2016-58,2023
bed9e918-22d8-53c7-891c-03d1739f37c3,2024,S1,58,Ciencias y Sistemas,2016-58,2023
bfcdedcc-bb15-55d3-af36-398b47e8169b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
c27c04eb-b36c-5f95-a9ff-ba3b43c1f175,2024,S1,58,Ciencias y Sistemas,2016-58,2023
c5252bea-0a8d-5efa-82fb-26d83372a130,2024,S1,58,Ciencias y Sistemas,2016-58,2023
c7cd1346-234a-5f30-b884-48b69a36b80d,2024,S1,58,Ciencias y Sistemas,2016-58,2023
ca045e8e-72e0-524e-b94e-790662c03e9c,2024,S1,58,Ciencias y Sistemas,2016-58,2023
ca6fc301-a539-586c-9789-e3d1605db2b0,2024,S1,58,Ciencias y Sistemas,2016-58,2023
cb2a28b9-397d-5feb-a252-7b8abaccc929,2024,S1,58,Ciencias y Sistemas,2016-58,2023
cb7e7a97-6e00-55b0-b580-317f19854827,2024,S1,58,Ciencias y Sistemas,2016-58,2023
cc8b8c37-cde4-5961-8d5a-293197f83e2e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
cd28b7e2-8009-5ab7-bfab-ba2f84ee3e52,2024,S1,58,Ciencias y Sistemas,2016-58,2023
cf78170e-bdcf-5b76-9880-68254df8a507,2024,S1,58,Ciencias y Sistemas,2016-58,2023
d0d32b44-cc7d-5dc8-8f44-2e0cadff8dca,2024,S1,58,Ciencias y Sistemas,2016-58,2023
d3acc96f-c21a-5c20-96fb-a688c8734bfe,2024,S1,58,Ciencias y Sistemas,2016-58,2023
d4aa7cc1-7a50-5352-8316-3d2d7fa077d2,2024,S1,58,Ciencias y Sistemas,2016-58,2023
d5aaa6eb-6692-5c69-b2a8-cf5b1835b425,2024,S1,58,Ciencias y Sistemas,2016-58,2023
d853ff4f-67d3-5a25-adc6-ad5afcf105fa,2024,S1,58,Ciencias y Sistemas,2016-58,2023
e21547f5-5ca5-5a65-9672-e1f99f10125a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
e433d0b0-de78-5b0f-9cd1-397f7d94f630,2024,S1,58,Ciencias y Sistemas,2016-58,2023
e95f73c9-1239-50f0-9bb5-6421a9c0181e,2024,S1,58,Ciencias y Sistemas,2016-58,2023
eae6527b-b1e4-5222-b4d0-ac6089abf79f,2024,S1,58,Ciencias y Sistemas,2016-58,2023
ec14649a-b1aa-5070-8cb4-c6a848b94d89,2024,S1,58,Ciencias y Sistemas,2016-58,2023
ec22dbbf-bcda-5f1d-bfc8-a82e55ec7de9,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f199e5f4-121f-5cf5-ba7c-98bc08d9eb4c,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f244a686-f32b-5770-9d6b-044f508009fa,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f250f78e-a10d-5ef3-be84-18dfa329601a,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f2dad9d6-eb91-5d98-9cb3-9e546e130399,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f4079fd7-040c-5036-b7a6-c0842fed660b,2024,S1,58,Ciencias y Sistemas,2016-58,2023
f4bcda92-d4d7-507e-b697-5600cac6f573,2024,S1,58,Ciencias y Sistemas,2016-58,2023
fac41a8d-eab7-5a4c-ba54-a8d0c1f74902,2024,S1,58,Ciencias y Sistemas,2016-58,2023
fb167343-6dc1-5b01-b2b2-486e33496558,2024,S1,58,Ciencias y Sistemas,2016-58,2023
fc68457e-7e7c-5698-a1c7-1ed0dccba4b3,2024,S1,58,Ciencias y Sistemas,2016-58,2023
0045968e-85a2-5b82-bc32-83b532db55cd,2024,S1,58,Ciencias y Sistemas,2016-58,2024
00951361-bee7-5343-85b9-b2de39c38298,2024,S1,58,Ciencias y Sistemas,2016-58,2024
00a20d4b-9043-50fd-9656-3d18b3d769d1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
01bab3f1-2982-57c8-8f29-8cf445b6214e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
08d5616f-376d-5766-b14e-b1d1437e5d1a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
0982685f-f12c-5cbc-87fb-2af443788fef,2024,S1,58,Ciencias y Sistemas,2016-58,2024
0a9592c1-41df-56fb-ae5f-49a98f842829,2024,S1,58,Ciencias y Sistemas,2016-58,2024
0b91ef54-482c-5813-ab7c-4eec7f55e3d4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
0d28940c-8260-53a7-8e3e-298acd7b5bfa,2024,S1,58,Ciencias y Sistemas,2016-58,2024
0ef15c27-d711-5c04-a891-a2c6c92975e9,2024,S1,58,Ciencias y Sistemas,2016-58,2024
11b3b6a5-c3f8-5413-a4d3-bf4c2dee1df7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
136359a4-f6ba-5d83-bc2f-db84eb392890,2024,S1,58,Ciencias y Sistemas,2016-58,2024
13b9c86d-9619-5631-94db-1fa1670bd20b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
16e05d20-d12c-5dad-944c-ac46cae0b322,2024,S1,58,Ciencias y Sistemas,2016-58,2024
17c7a9a2-f074-5a25-9c33-123c3f252a00,2024,S1,58,Ciencias y Sistemas,2016-58,2024
1bf1c525-f0f5-52b9-81f2-e993b470b9cc,2024,S1,58,Ciencias y Sistemas,2016-58,2024
1c6583c9-8dab-560b-95ba-62442b620433,2024,S1,58,Ciencias y Sistemas,2016-58,2024
1c875d84-9b73-5522-98e9-e0320dcb5a3e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
1de648c3-6819-5075-9540-695d387b5ffb,2024,S1,58,Ciencias y Sistemas,2016-58,2024
1f2b77ef-07aa-502d-929d-d94213b94b63,2024,S1,58,Ciencias y Sistemas,2016-58,2024
23bc065b-fa7c-598a-91dd-9a5fd555e538,2024,S1,58,Ciencias y Sistemas,2016-58,2024
252d04af-c959-574c-927b-59809a7cf378,2024,S1,58,Ciencias y Sistemas,2016-58,2024
263cfab1-83e1-5775-bb4e-9afb1bef241e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
270a0504-64d3-5ff7-bda8-d02793ef8a81,2024,S1,58,Ciencias y Sistemas,2016-58,2024
27211edc-1649-54b6-b315-76064d324463,2024,S1,58,Ciencias y Sistemas,2016-58,2024
286fa7de-31f8-56c1-8023-d8120c448dc4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
2a26e298-c5dc-52aa-94db-7ad1d63e65cb,2024,S1,58,Ciencias y Sistemas,2016-58,2024
2e92edf7-1f03-5522-b45a-ff426594d799,2024,S1,58,Ciencias y Sistemas,2016-58,2024
2fc7191e-47d6-5226-a537-f8c6eac9dddc,2024,S1,58,Ciencias y Sistemas,2016-58,2024
30cfbf3f-525e-5689-b923-5f20e1134539,2024,S1,58,Ciencias y Sistemas,2016-58,2024
