estudiante_id_ofuscado,codigo_curso,periodo_academico,fecha_acta,oportunidad_evaluacion,seccion,zona,nota_examen,nota_total,resultado,numero_acta,estado_acta,fecha_acta_dt,zona_num,nota_examen_num,nota_total_num,es_equivalencia,es_nsp
083bb1b4-e24d-5c3f-8e22-efe135144eab,690,S2,2024-11-10,Ordinario,A,55,0,55,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,55,0,55,False,False
1181881d-1271-5070-9d47-c66a61743477,690,S2,2024-11-10,Ordinario,A,37,18,55,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,37,18,55,False,False
1897479b-0001-5b54-8174-3d9f7027208e,690,S2,2024-11-10,Ordinario,A,44,30,74,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,44,30,74,False,False
1c5edb7d-0ce1-5389-87a1-bde6785557fb,690,S2,2024-11-10,Ordinario,A,53,29,82,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,53,29,82,False,False
23455a52-fc04-5d1e-8036-f6ee1f915a9f,690,S2,2024-11-10,Ordinario,A,40,27,67,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,40,27,67,False,False
38b03b54-edfa-5b7a-bda4-c05f1d380357,690,S2,2024-11-10,Ordinario,A,40,5,45,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,40,5,45,False,False
3c2c4fbc-7f21-5721-bc92-0f59b1e1f8d6,690,S2,2024-11-10,Ordinario,A,40,22,62,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,40,22,62,False,False
3ee3a6fb-19aa-5fd3-b450-9391da6bb00d,690,S2,2024-11-10,Ordinario,A,66,19,85,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,66,19,85,False,False
4584c801-494c-5583-86d6-fd81cc3948f1,690,S2,2024-11-10,Ordinario,A,48,22,70,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,48,22,70,False,False
4a306d08-6aaa-5f9c-ab4b-820d1f241b92,690,S2,2024-11-10,Ordinario,A,50,30,80,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,50,30,80,False,False
4e6aef50-363b-5386-b2b8-157a02fbe4a3,690,S2,2024-11-10,Ordinario,A,40,23,63,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,40,23,63,False,False
5b38ffe4-b5cc-5f2e-9d32-70682e50fc97,690,S2,2024-11-10,Ordinario,A,53,16,69,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,53,16,69,False,False
669100b3-1f67-5fba-a327-0a05d6585aa0,690,S2,2024-11-10,Ordinario,A,42,20,62,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,42,20,62,False,False
7c71294e-9c0e-514d-956c-b61c03ce0722,690,S2,2024-11-10,Ordinario,A,52,6,58,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,52,6,58,False,False
8298176e-e71a-5857-80de-ca69ed9e9bb4,690,S2,2024-11-10,Ordinario,A,53,NSP,53,NSP,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,53,,53,False,True
9d8b757f-00fd-55fc-b60c-74804ea267b7,690,S2,2024-11-10,Ordinario,A,53,14,67,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,53,14,67,False,False
d7395947-e212-57b3-b38d-2b95377e01fa,690,S2,2024-11-10,Ordinario,A,52,1,53,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,52,1,53,False,False
e3f06cc9-e450-5211-aaa7-d1e490dfed18,690,S2,2024-11-10,Ordinario,A,44,21,65,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,44,21,65,False,False
e66bc480-92fe-5315-9420-3c1a234179ac,690,S2,2024-11-10,Ordinario,A,59,18,77,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,59,18,77,False,False
e87d86ce-c827-5243-b059-3bed73494e1f,690,S2,2024-11-10,Ordinario,A,48,21,69,Aprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,48,21,69,False,False
f9b10102-89c3-5064-a304-8531633168cb,690,S2,2024-11-10,Ordinario,A,40,17,57,Reprobado,ACTA-2024-S2-690-A-ORD,Normal,2024-11-10,40,17,57,False,False
083bb1b4-e24d-5c3f-8e22-efe135144eab,690,S2,2024-11-22,Primera recuperacion,A,55,0,55,Reprobado,ACTA-2024-S2-690-A-REC1,Normal,2024-11-22,55,0,55,False,False
38b03b54-edfa-5b7a-bda4-c05f1d380357,690,S2,2024-11-22,Primera recuperacion,A,40,26,66,Aprobado,ACTA-2024-S2-690-A-REC1,Normal,2024-11-22,40,26,66,False,False
7c71294e-9c0e-514d-956c-b61c03ce0722,690,S2,2024-11-22,Primera recuperacion,A,52,6,58,Reprobado,ACTA-2024-S2-690-A-REC1,Normal,2024-11-22,52,6,58,False,False
f9b10102-89c3-5064-a304-8531633168cb,690,S2,2024-11-22,Primera recuperacion,A,40,27,67,Aprobado,ACTA-2024-S2-690-A-REC1,Normal,2024-11-22,40,27,67,False,False
7c71294e-9c0e-514d-956c-b61c03ce0722,690,S2,2025-01-15,Segunda recuperacion,A,52,9,61,Aprobado,ACTA-2024-S2-690-A-REC2,Normal,2025-01-15,52,9,61,False,False
2f29da26-30bd-532b-9d7f-881c2de77b44,694,S2,2024-11-10,Ordinario,A,45,23,68,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,45,23,68,False,False
4a6b3546-7880-595e-b541-6aab9d24320b,694,S2,2024-11-10,Ordinario,A,59,27,86,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,59,27,86,False,False
4ad432f3-551d-5be7-8c6b-3119f5486a77,694,S2,2024-11-10,Ordinario,A,31,2,33,Reprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,31,2,33,False,False
5f682d23-c8ca-56c5-87a4-a1e5f6295097,694,S2,2024-11-10,Ordinario,A,48,7,55,Reprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,48,7,55,False,False
6bb97f95-e313-5cc7-bef3-47a9c8f29a52,694,S2,2024-11-10,Ordinario,A,37,17,54,Reprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,37,17,54,False,False
c89bf0ca-8b71-5ca2-971d-575175c65ad9,694,S2,2024-11-10,Ordinario,A,52,28,80,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,52,28,80,False,False
daac4940-d50e-5f20-8627-7705544803ed,694,S2,2024-11-10,Ordinario,A,64,6,70,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,64,6,70,False,False
f495d99d-1544-59a5-b354-52fd3724f756,694,S2,2024-11-10,Ordinario,A,57,8,65,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,57,8,65,False,False
fcb564ba-dcd6-5948-b405-a71674ce7049,694,S2,2024-11-10,Ordinario,A,68,7,75,Aprobado,ACTA-2024-S2-694-A-ORD,Normal,2024-11-10,68,7,75,False,False
5f682d23-c8ca-56c5-87a4-a1e5f6295097,694,S2,2024-11-20,Primera recuperacion,A,48,17,65,Aprobado,ACTA-2024-S2-694-A-REC1,Normal,2024-11-20,48,17,65,False,False
690768a4-bb18-595a-a71f-c99fe2a9eb6e,779,S2,2024-11-09,Ordinario,A,37,0,37,Reprobado,ACTA-2024-S2-779-A-ORD,Normal,2024-11-09,37,0,37,False,False
d14b3e31-2a2e-5d74-a02b-19460fe28aa5,779,S2,2024-11-09,Ordinario,A,66,13,79,Aprobado,ACTA-2024-S2-779-A-ORD,Normal,2024-11-09,66,13,79,False,False
f0dd015e-2ffc-5cb0-8a06-36638e2cc9bf,779,S2,2024-11-09,Ordinario,A,53,18,71,Aprobado,ACTA-2024-S2-779-A-ORD,Normal,2024-11-09,53,18,71,False,False
690768a4-bb18-595a-a71f-c99fe2a9eb6e,779,S2,2024-11-24,Primera recuperacion,A,37,0,37,Reprobado,ACTA-2024-S2-779-A-REC1,Normal,2024-11-24,37,0,37,False,False
0875f04d-ba62-524b-9469-180d7b74c579,795,S2,2024-11-08,Ordinario,A,41,5,46,Reprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,41,5,46,False,False
3d77a469-e655-55fe-805c-791030382035,795,S2,2024-11-08,Ordinario,A,36,26,62,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,36,26,62,False,False
4dc4aa77-9ac0-5bc3-a84e-2b88879b68a8,795,S2,2024-11-08,Ordinario,A,68,1,69,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,68,1,69,False,False
78985e7d-ee45-54ea-9fa9-bfacc2ee4797,795,S2,2024-11-08,Ordinario,A,41,22,63,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,41,22,63,False,False
98bd6a13-8add-5575-9388-3bae6a5ba51c,795,S2,2024-11-08,Ordinario,A,48,20,68,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,48,20,68,False,False
b6f67e91-3fbc-5e3c-9701-7f82ed8816ec,795,S2,2024-11-08,Ordinario,A,34,9,43,Reprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,34,9,43,False,False
bb2df0dc-340e-59b9-8c78-651baefa28d4,795,S2,2024-11-08,Ordinario,A,62,17,79,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,62,17,79,False,False
c3fdd0ea-defe-56bf-8614-d4895c9df8cb,795,S2,2024-11-08,Ordinario,A,60,10,70,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,60,10,70,False,False
ca1fd280-c70c-5620-9699-ff3834093054,795,S2,2024-11-08,Ordinario,A,40,17,57,Reprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,40,17,57,False,False
f165b21b-a360-52d6-a848-f2b84f7a3202,795,S2,2024-11-08,Ordinario,A,46,26,72,Aprobado,ACTA-2024-S2-795-A-ORD,Normal,2024-11-08,46,26,72,False,False
ca1fd280-c70c-5620-9699-ff3834093054,795,S2,2024-11-26,Primera recuperacion,A,40,21,61,Aprobado,ACTA-2024-S2-795-A-REC1,Normal,2024-11-26,40,21,61,False,False
8d00d5d2-c516-504c-8edc-ed9329902b7b,912,S2,2024-11-11,Ordinario,A,45,27,72,Aprobado,ACTA-2024-S2-912-A-ORD,Normal,2024-11-11,45,27,72,False,False
dc5309eb-e2ec-550a-bb50-7b1eaa7753c1,912,S2,2024-11-11,Ordinario,A,43,29,72,Aprobado,ACTA-2024-S2-912-A-ORD,Normal,2024-11-11,43,29,72,False,False
f0bdd8b3-8568-526f-b13a-c32334a74b0b,912,S2,2024-11-11,Ordinario,A,39,17,56,Reprobado,ACTA-2024-S2-912-A-ORD,Normal,2024-11-11,39,17,56,False,False
fd8244a9-dc81-5ae5-aab5-a1e457c7adf3,912,S2,2024-11-11,Ordinario,A,52,22,74,Aprobado,ACTA-2024-S2-912-A-ORD,Normal,2024-11-11,52,22,74,False,False
f0bdd8b3-8568-526f-b13a-c32334a74b0b,912,S2,2024-11-25,Primera recuperacion,A,39,17,56,Reprobado,ACTA-2024-S2-912-A-REC1,Normal,2024-11-25,39,17,56,False,False
f0bdd8b3-8568-526f-b13a-c32334a74b0b,912,S2,2025-01-13,Segunda recuperacion,A,39,17,56,Reprobado,ACTA-2024-S2-912-A-REC2,Normal,2025-01-13,39,17,56,False,False
508865ff-526c-5b08-8f0b-36822182e26c,919,S2,2024-11-06,Ordinario,A,52,18,70,Aprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,52,18,70,False,False
80fd2144-9a50-53ec-86c3-7660cc3a92ca,919,S2,2024-11-06,Ordinario,A,50,16,66,Aprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,50,16,66,False,False
9fb68156-bea9-5d9c-9ac8-4c74978e183e,919,S2,2024-11-06,Ordinario,A,49,2,51,Reprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,49,2,51,False,False
c8b29424-3564-5114-8e8b-3ec7edb4631a,919,S2,2024-11-06,Ordinario,A,41,1,42,Reprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,41,1,42,False,False
f9eea9a9-015d-521f-ace7-3f3f5190ac81,919,S2,2024-11-06,Ordinario,A,60,7,67,Aprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,60,7,67,False,False
fc5db985-05cf-59ad-a8d8-e6a91932d72c,919,S2,2024-11-06,Ordinario,A,46,18,64,Aprobado,ACTA-2024-S2-919-A-ORD,Normal,2024-11-06,46,18,64,False,False
3d77a469-e655-55fe-805c-791030382035,943,S2,2024-11-10,Ordinario,A,68,23,91,Aprobado,ACTA-2024-S2-943-A-ORD,Normal,2024-11-10,68,23,91,False,False
be4cc3ed-a3b2-5e94-bdab-cb425a63135a,943,S2,2024-11-10,Ordinario,A,67,21,88,Aprobado,ACTA-2024-S2-943-A-ORD,Normal,2024-11-10,67,21,88,False,False
c9ab122a-e4e7-51dc-af6b-059ecfaf700a,943,S2,2024-11-10,Ordinario,A,45,4,49,Reprobado,ACTA-2024-S2-943-A-ORD,Normal,2024-11-10,45,4,49,False,False
ef638bbd-09bd-5411-8a78-9f02760fef4d,943,S2,2024-11-10,Ordinario,A,48,20,68,Aprobado,ACTA-2024-S2-943-A-ORD,Normal,2024-11-10,48,20,68,False,False
f37f66a2-3ef2-5947-8f55-1145199e62f0,943,S2,2024-11-10,Ordinario,A,34,18,52,Reprobado,ACTA-2024-S2-943-A-ORD,Normal,2024-11-10,34,18,52,False,False
f37f66a2-3ef2-5947-8f55-1145199e62f0,943,S2,2024-11-19,Primera recuperacion,A,34,18,52,Reprobado,ACTA-2024-S2-943-A-REC1,Normal,2024-11-19,34,18,52,False,False
0450959e-48dc-5783-9140-cfcec928c5c5,949,S2,2024-11-13,Ordinario,A,39,30,69,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,39,30,69,False,False
0c06f8f4-288d-57e0-8936-3d81fc7db2e7,949,S2,2024-11-13,Ordinario,A,38,23,61,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,38,23,61,False,False
0fa55129-2054-5d0a-ac6a-c453dfc1133a,949,S2,2024-11-13,Ordinario,A,52,13,65,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,52,13,65,False,False
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,949,S2,2024-11-13,Ordinario,A,44,0,44,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,44,0,44,False,False
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,949,S2,2024-11-13,Ordinario,A,49,NSP,49,NSP,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,49,,49,False,True
287283ce-fcaf-5519-a49e-3dea1c655f86,949,S2,2024-11-13,Ordinario,A,54,8,62,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,54,8,62,False,False
70b2bc66-3db1-536f-8061-39cc18e139ea,949,S2,2024-11-13,Ordinario,A,59,2,61,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,59,2,61,False,False
731b92fd-50e5-5559-a9d3-96a0748f2373,949,S2,2024-11-13,Ordinario,A,49,26,75,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,49,26,75,False,False
75ad2a1d-e65d-5b36-9b02-6dc6f12138a4,949,S2,2024-11-13,Ordinario,A,36,25,61,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,36,25,61,False,False
7e033645-6b36-5b24-be88-ef2953f2c850,949,S2,2024-11-13,Ordinario,A,49,8,57,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,49,8,57,False,False
829d6bb7-6b71-5f40-9045-d49c7a41f459,949,S2,2024-11-13,Ordinario,A,46,15,61,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,46,15,61,False,False
830d469b-5f0d-5c02-83e5-fb3ef8b12772,949,S2,2024-11-13,Ordinario,A,58,11,69,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,58,11,69,False,False
a5be436a-cb69-5107-956d-501d659bb0d7,949,S2,2024-11-13,Ordinario,A,50,3,53,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,50,3,53,False,False
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,949,S2,2024-11-13,Ordinario,A,32,28,60,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,32,28,60,False,False
b1cce0db-3292-5ff2-837e-2fda6bc2eb62,949,S2,2024-11-13,Ordinario,A,42,24,66,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,42,24,66,False,False
c7cd1346-234a-5f30-b884-48b69a36b80d,949,S2,2024-11-13,Ordinario,A,32,11,43,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,32,11,43,False,False
cb2a28b9-397d-5feb-a252-7b8abaccc929,949,S2,2024-11-13,Ordinario,A,35,20,55,Reprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,35,20,55,False,False
e6cecf06-57d6-5cdb-b2ba-c309cb7cab41,949,S2,2024-11-13,Ordinario,A,45,20,65,Aprobado,ACTA-2024-S2-949-A-ORD,Normal,2024-11-13,45,20,65,False,False
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,949,S2,2024-11-24,Primera recuperacion,A,44,0,44,Reprobado,ACTA-2024-S2-949-A-REC1,Normal,2024-11-24,44,0,44,False,False
a5be436a-cb69-5107-956d-501d659bb0d7,949,S2,2024-11-24,Primera recuperacion,A,50,11,61,Aprobado,ACTA-2024-S2-949-A-REC1,Normal,2024-11-24,50,11,61,False,False
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,949,S2,2024-11-24,Primera recuperacion,A,32,28,60,Reprobado,ACTA-2024-S2-949-A-REC1,Normal,2024-11-24,32,28,60,False,False
c7cd1346-234a-5f30-b884-48b69a36b80d,949,S2,2024-11-24,Primera recuperacion,A,32,11,43,Reprobado,ACTA-2024-S2-949-A-REC1,Normal,2024-11-24,32,11,43,False,False
cb2a28b9-397d-5feb-a252-7b8abaccc929,949,S2,2024-11-24,Primera recuperacion,A,35,20,55,Reprobado,ACTA-2024-S2-949-A-REC1,Normal,2024-11-24,35,20,55,False,False
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,949,S2,2025-01-19,Segunda recuperacion,A,44,0,44,Reprobado,ACTA-2024-S2-949-A-REC2,Normal,2025-01-19,44,0,44,False,False
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,949,S2,2025-01-19,Segunda recuperacion,A,32,29,61,Aprobado,ACTA-2024-S2-949-A-REC2,Normal,2025-01-19,32,29,61,False,False
c7cd1346-234a-5f30-b884-48b69a36b80d,949,S2,2025-01-19,Segunda recuperacion,A,32,11,43,Reprobado,ACTA-2024-S2-949-A-REC2,Normal,2025-01-19,32,11,43,False,False
cb2a28b9-397d-5feb-a252-7b8abaccc929,949,S2,2025-01-19,Segunda recuperacion,A,35,20,55,Reprobado,ACTA-2024-S2-949-A-REC2,Normal,2025-01-19,35,20,55,False,False
160c76d2-e6fd-5b5f-848d-57e6bb964df3,949,S2,2024-11-07,Ordinario,B,38,26,64,Aprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,38,26,64,False,False
16882813-1901-5922-b351-e490c6282bc4,949,S2,2024-11-07,Ordinario,B,33,3,36,Reprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,33,3,36,False,False
3990bdb0-1b8f-5889-897b-07750b6beeab,949,S2,2024-11-07,Ordinario,B,59,5,64,Aprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,59,5,64,False,False
6805b9fb-41ed-5a31-ad5a-85709d91a8bb,949,S2,2024-11-07,Ordinario,B,55,2,57,Reprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,55,2,57,False,False
71806101-b15f-5375-91f0-eafc01d04a08,949,S2,2024-11-07,Ordinario,B,46,30,76,Aprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,46,30,76,False,False
85f6e33e-822a-59b2-a749-33e5034486fd,949,S2,2024-11-07,Ordinario,B,68,13,81,Aprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,68,13,81,False,False
89e30471-3014-5c79-9455-e1c4f2ee60bd,949,S2,2024-11-07,Ordinario,B,59,7,66,Aprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,59,7,66,False,False
8d0b01b6-3de2-5be7-87a9-01eb3806e177,949,S2,2024-11-07,Ordinario,B,53,6,59,Reprobado,ACTA-2024-S2-949-B-ORD,Normal,2024-11-07,53,6,59,False,False
16882813-1901-5922-b351-e490c6282bc4,949,S2,2024-11-22,Primera recuperacion,B,33,3,36,Reprobado,ACTA-2024-S2-949-B-REC1,Normal,2024-11-22,33,3,36,False,False
6805b9fb-41ed-5a31-ad5a-85709d91a8bb,949,S2,2024-11-22,Primera recuperacion,B,55,17,72,Aprobado,ACTA-2024-S2-949-B-REC1,Normal,2024-11-22,55,17,72,False,False
8d0b01b6-3de2-5be7-87a9-01eb3806e177,949,S2,2024-11-22,Primera recuperacion,B,53,6,59,Reprobado,ACTA-2024-S2-949-B-REC1,Normal,2024-11-22,53,6,59,False,False
16882813-1901-5922-b351-e490c6282bc4,949,S2,2025-01-14,Segunda recuperacion,B,33,3,36,Reprobado,ACTA-2024-S2-949-B-REC2,Normal,2025-01-14,33,3,36,False,False
0eb4976d-25ba-5524-a0db-2266a874f6ef,950,S2,2024-11-05,Ordinario,A,48,7,55,Reprobado,ACTA-2024-S2-950-A-ORD,Normal,2024-11-05,48,7,55,False,False
508865ff-526c-5b08-8f0b-36822182e26c,950,S2,2024-11-05,Ordinario,A,39,29,68,Aprobado,ACTA-2024-S2-950-A-ORD,Normal,2024-11-05,39,29,68,False,False
55336854-e2aa-563e-8035-7284b4ccc98d,950,S2,2024-11-05,Ordinario,A,61,28,89,Aprobado,ACTA-2024-S2-950-A-ORD,Normal,2024-11-05,61,28,89,False,False
b6f67e91-3fbc-5e3c-9701-7f82ed8816ec,950,S2,2024-11-05,Ordinario,A,39,11,50,Reprobado,ACTA-2024-S2-950-A-ORD,Normal,2024-11-05,39,11,50,False,False
ef638bbd-09bd-5411-8a78-9f02760fef4d,950,S2,2024-11-05,Ordinario,A,50,26,76,Aprobado,ACTA-2024-S2-950-A-ORD,Normal,2024-11-05,50,26,76,False,False
4a6b3546-7880-595e-b541-6aab9d24320b,094,V1,2024-07-01,Ordinario,A,61,8,69,Aprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,61,8,69,False,False
9a98393a-472a-543c-b2c9-606126573d51,094,V1,2024-07-01,Ordinario,A,50,11,61,Aprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,50,11,61,False,False
b69b6146-9244-5946-800b-bab8d07fdf29,094,V1,2024-07-01,Ordinario,A,42,16,58,Reprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,42,16,58,False,False
d118687e-00c4-575c-a6cb-42161dba4e09,094,V1,2024-07-01,Ordinario,A,53,6,59,Reprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,53,6,59,False,False
ea6d5422-828f-5de1-9fda-fcc0b60d4590,094,V1,2024-07-01,Ordinario,A,51,23,74,Aprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,51,23,74,False,False
f4c71755-c25b-53e6-aae7-bf388a03494c,094,V1,2024-07-01,Ordinario,A,54,19,73,Aprobado,ACTA-2024-V1-094-A-ORD,Normal,2024-07-01,54,19,73,False,False
160c76d2-e6fd-5b5f-848d-57e6bb964df3,146,V1,2024-07-03,Ordinario,A,42,26,68,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,42,26,68,False,False
257724e2-11c9-5663-88d5-df9d1c7c66c6,146,V1,2024-07-03,Ordinario,A,52,11,63,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,52,11,63,False,False
38d3c179-d651-5b38-a95d-5f30eea49bc7,146,V1,2024-07-03,Ordinario,A,46,13,59,Reprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,46,13,59,False,False
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,V1,2024-07-03,Ordinario,A,31,NSP,31,NSP,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,31,,31,False,True
3d26acfe-2654-5f55-abd4-4977a7b03cf5,146,V1,2024-07-03,Ordinario,A,67,5,72,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,67,5,72,False,False
6c433ed9-ad1e-51e2-9d31-0f92474524f1,146,V1,2024-07-03,Ordinario,A,35,19,54,Reprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,35,19,54,False,False
71806101-b15f-5375-91f0-eafc01d04a08,146,V1,2024-07-03,Ordinario,A,64,9,73,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,64,9,73,False,False
8dc5c8ce-0b27-50c3-bec7-fce9414db9bf,146,V1,2024-07-03,Ordinario,A,48,24,72,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,48,24,72,False,False
9ef93136-4252-556a-b27a-56284b0733c6,146,V1,2024-07-03,Ordinario,A,58,21,79,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,58,21,79,False,False
af7170d5-79af-53e8-ac44-8d6b7e8ad951,146,V1,2024-07-03,Ordinario,A,35,21,56,Reprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,35,21,56,False,False
c27c04eb-b36c-5f95-a9ff-ba3b43c1f175,146,V1,2024-07-03,Ordinario,A,49,26,75,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,49,26,75,False,False
cb7e7a97-6e00-55b0-b580-317f19854827,146,V1,2024-07-03,Ordinario,A,32,22,54,Reprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,32,22,54,False,False
ec22dbbf-bcda-5f1d-bfc8-a82e55ec7de9,146,V1,2024-07-03,Ordinario,A,55,23,78,Aprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,55,23,78,False,False
f244a686-f32b-5770-9d6b-044f508009fa,146,V1,2024-07-03,Ordinario,A,37,18,55,Reprobado,ACTA-2024-V1-146-A-ORD,Normal,2024-07-03,37,18,55,False,False
16882813-1901-5922-b351-e490c6282bc4,147,V1,2024-07-02,Ordinario,A,67,1,68,Aprobado,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,67,1,68,False,False
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,147,V1,2024-07-02,Ordinario,A,32,NSP,32,NSP,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,32,,32,False,True
366b165f-922c-5847-b813-fc6ef6c3a751,147,V1,2024-07-02,Ordinario,A,42,1,43,Reprobado,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,42,1,43,False,False
41c3459c-e2e4-550d-a299-2cc964c7cfea,147,V1,2024-07-02,Ordinario,A,33,1,34,Reprobado,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,33,1,34,False,False
731b92fd-50e5-5559-a9d3-96a0748f2373,147,V1,2024-07-02,Ordinario,A,61,3,64,Aprobado,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,61,3,64,False,False
75ad2a1d-e65d-5b36-9b02-6dc6f12138a4,147,V1,2024-07-02,Ordinario,A,41,29,70,Aprobado,ACTA-2024-V1-147-A-ORD,Normal,2024-07-02,41,29,70,False,False
