antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
requiere_laboratorio + zona_media,bloqueo_medio,2,1,0.08547322083639032,0.6619318181818182,1.104976201079998,0.12912692589875274,0.599046221570066,0.008120223773784588,False
semestre_2,curso_obligatorio,1,1,0.1346294937637564,0.9760638297872339,1.1049626245847175,0.13793103448275862,0.8833455612619222,0.012788726693146457,False
area_ciencias_basicas_y_complementarias + semestre_2,curso_obligatorio,2,1,0.1346294937637564,0.9760638297872339,1.1049626245847175,0.13793103448275862,0.8833455612619222,0.012788726693146457,False
semestre_7,bloqueo_medio,1,1,0.05099046221570066,0.6619047619047619,1.104931035488292,0.07703595011005136,0.599046221570066,0.004842367377214274,False
abierto_siguiente + periodo_s2,bloqueo_medio,2,1,0.09684519442406456,0.6616541353383458,1.104512659480913,0.14636830520909758,0.599046221570066,0.00916381423094044,False
abierto_siguiente + ocupacion_media,no_requiere_laboratorio,2,1,0.24614820249449743,0.8233128834355828,1.1045034056325782,0.29897285399853263,0.7454145267791636,0.023289494011365236,False
curso_no_base + perdio,area_ciencias_basicas_y_complementarias,2,1,0.07666911225238444,0.6897689768976898,1.104116401070524,0.1111518708730741,0.6247248716067498,0.0072297739923531945,False
curso_base + recuperacion,curso_obligatorio,2,1,0.12949376375641966,0.9751381215469612,1.103914667498761,0.13279530447542187,0.8833455612619222,0.012189620991630276,False
no_requiere_laboratorio + semestre_3,area_ciencias_basicas_y_complementarias,2,1,0.07740278796771827,0.6895424836601307,1.1037538522944899,0.11225238444607484,0.6247248716067498,0.007275931507092645,False
ocupacion_baja + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.202494497432135,0.8226527570789866,1.1036178227349003,0.24614820249449743,0.7454145267791636,0.019012051552157433,False
no_requiere_laboratorio + semestre_4,area_ciencias_basicas_y_complementarias,2,1,0.07813646368305209,0.6893203883495146,1.1033983433005148,0.11335289801907557,0.6247248716067498,0.0073220890218320955,False
periodo_s1 + riesgo_retraso,curso_obligatorio,2,1,0.06969919295671313,0.9743589743589745,1.1030326262884405,0.07153338224504768,0.8833455612619222,0.006510497268497867,False
curso_no_obligatorio + no_abierto_siguiente,sin_riesgo_retraso,2,1,0.0748349229640499,0.9357798165137616,1.1019161035924467,0.07997065297138664,0.8492296404988995,0.006921474090696975,False
curso_base + perdio,curso_obligatorio,2,1,0.18708730741012472,0.9732824427480915,1.1018139281276151,0.1922230374174615,0.8833455612619222,0.017287940535125723,False
ocupacion_baja + zona_media,no_requiere_laboratorio,2,1,0.12472487160674982,0.821256038647343,1.1017440754688272,0.15187087307410124,0.7454145267791636,0.011518116622680208,False
curso_base + periodo_s1,curso_obligatorio,2,1,0.2648569332355099,0.973045822102426,1.10154605940665,0.2721936903888481,0.8833455612619222,0.02441584502701899,False
semestre_1,curso_obligatorio,1,1,0.14563462949376377,0.9730392156862745,1.1015385805484985,0.1496698459280998,0.8833455612619222,0.013424435438421034,False
area_ciencias_basicas_y_complementarias + semestre_1,curso_obligatorio,2,1,0.14563462949376377,0.9730392156862745,1.1015385805484985,0.1496698459280998,0.8833455612619222,0.013424435438421034,False
bloqueo_medio + recuperacion,ocupacion_media,2,1,0.08914159941305942,0.7297297297297296,1.1014635898356826,0.12215700660308144,0.6625091709464417,0.008211462243152931,False
bloqueo_medio + zona_alta,area_ciencias_basicas_y_complementarias,2,1,0.10271460014673514,0.687960687960688,1.1012218645806433,0.14930300807043287,0.6247248716067498,0.009441297599432436,False
aprobo + semestre_1,curso_obligatorio,2,1,0.10198092443140132,0.972027972027972,1.1003937922542573,0.10491562729273661,0.8833455612619222,0.009304170755352253,False
aprobo + area_metodologia_de_sistemas,curso_obligatorio,2,1,0.07630227439471754,0.9719626168224299,1.100319806253299,0.07850330154071901,0.8833455612619222,0.006956731434317187,False
ocupacion_media + recuperacion,curso_base,2,1,0.09757887013939838,0.6820512820512821,1.100160825367926,0.14306676449009537,0.6199559794570799,0.008883774032185932,False
aprobo + semestre_4,sin_recuperacion,2,1,0.10711665443873808,0.8664688427299704,1.1001369656646014,0.12362435803374908,0.7876008804108584,0.009750001211130135,False
periodo_s1 + zona_alta,no_requiere_laboratorio,2,1,0.09170946441672781,0.819672131147541,1.099619207435136,0.11188554658840792,0.7454145267791636,0.008308352653101647,False
semestre_2 + sin_riesgo_retraso,curso_obligatorio,2,1,0.11041819515774028,0.9709677419354837,1.0991935483870967,0.11371973587674249,0.8833455612619222,0.009964371243141631,False
area_metodologia_de_sistemas + zona_media,curso_obligatorio,2,1,0.061261922230374175,0.9709302325581396,1.0991510855288573,0.06309611151870873,0.8833455612619222,0.005526252187435583,False
aprobo + bloqueo_medio,sin_recuperacion,2,1,0.36390315480557595,0.8656195462478184,1.0990586320780407,0.4203961848862803,0.7876008804108584,0.03279874946777561,False
area_desarrollo_de_software,curso_obligatorio,1,1,0.1206896551724138,0.9705014749262538,1.0986657062495715,0.1243580337490829,0.8833455612619222,0.010838538052901095,False
periodo_s1 + zona_alta,ocupacion_media,2,1,0.08143800440205429,0.7278688524590163,1.0986547573661565,0.11188554658840792,0.6625091709464417,0.00731280369087868,False
area_metodologia_de_sistemas + sin_recuperacion,curso_base,2,1,0.05796038151137197,0.6810344827586207,1.0985207100591716,0.0851063829787234,0.6199559794570799,0.0051981704937481485,False
curso_no_base + zona_alta,area_ciencias_basicas_y_complementarias,2,1,0.06896551724137931,0.6861313868613139,1.0982936938249805,0.10051357300073367,0.6247248716067498,0.006172188253760286,False
area_ciencias_basicas_y_complementarias + periodo_s1,sin_riesgo_retraso,2,1,0.2388114453411592,0.9326647564469914,1.0982480026239736,0.25605282465150403,0.8492296404988995,0.021363797113634675,False
curso_obligatorio + sin_recuperacion,curso_base,2,1,0.46918561995597946,0.6806812134113891,1.0979508803310336,0.6892883345561261,0.6199559794570799,0.041857195377896894,False
no_requiere_laboratorio + semestre_1,curso_obligatorio,2,1,0.12912692589875274,0.9696969696969697,1.0977549582200745,0.13316214233308876,0.8833455612619222,0.011498738540690473,False
abierto_siguiente + area_ciencias_basicas_y_complementarias,bloqueo_medio,2,1,0.2388114453411592,0.6575757575757576,1.0977045408153798,0.3631694790902421,0.599046221570066,0.02125614110258056,False
area_metodologia_de_sistemas + periodo_s1,curso_obligatorio,2,1,0.05832721936903888,0.9695121951219512,1.0975457823515111,0.06016140865737344,0.8833455612619222,0.005183906072283473,False
curso_obligatorio + ocupacion_media,bloqueo_medio,2,1,0.40058694057226707,0.6574352799518363,1.0974700386703646,0.6093176815847395,0.599046221570066,0.035577485683096266,False
semestre_2 + zona_media,curso_obligatorio,2,1,0.06969919295671313,0.9693877551020408,1.0974049088073767,0.0719002201027146,0.8833455612619222,0.006186452675224954,False
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.45671313279530446,0.9318862275449101,1.0973312554157344,0.4900953778429934,0.8492296404988995,0.040509611259526845,False
curso_obligatorio + sin_riesgo_retraso,curso_base,2,1,0.5018341892883346,0.6802585778219791,1.0972691616229084,0.7377109317681585,0.6199559794570799,0.044485886027810784,False
semestre_4 + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.09501100513573,0.6851851851851851,1.096779104412692,0.13866471019809246,0.6247248716067498,0.008383711860839527,False
semestre_1 + sin_recuperacion,sin_riesgo_retraso,2,1,0.11298606016140866,0.9305135951661632,1.0957149289084065,0.12142333088774762,0.8492296404988995,0.00986976852342783,False
bloqueo_medio + semestre_1,curso_obligatorio,2,1,0.12142333088774762,0.9678362573099416,1.0956485205261217,0.12545854732208364,0.8833455612619222,0.010600079988416222,False
ocupacion_media + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.3914159941305943,0.6844130853110969,1.095543200562566,0.5719002201027146,0.6247248716067498,0.03413570255505399,False
curso_base + ocupacion_media,curso_obligatorio,2,1,0.4486426999266324,0.9675632911392406,1.0953395064973297,0.46368305209097577,0.8833455612619222,0.03905033402968833,False
bloqueo_medio + zona_baja,area_ciencias_basicas_y_complementarias,2,1,0.08584005869405723,0.6842105263157895,1.0952189634391323,0.12545854732208364,0.6247248716067498,0.007462983826299174,False
aprobo,sin_recuperacion,1,1,0.6008804108584006,0.8625592417061612,1.0951730288267327,0.6966250917094644,0.7876008804108584,0.0522178753117315,False
aprobo + sin_riesgo_retraso,sin_recuperacion,2,1,0.6008804108584006,0.8625592417061612,1.0951730288267327,0.6966250917094644,0.7876008804108584,0.0522178753117315,False
area_desarrollo_de_software + zona_media,curso_obligatorio,2,1,0.06493030080704329,0.9672131147540983,1.0949430858885683,0.06713132795304476,0.8833455612619222,0.0056301402381028,False
area_desarrollo_de_software + periodo_s2,curso_obligatorio,2,1,0.05355832721936904,0.966887417218543,1.0945743768013905,0.0553925165077036,0.8833455612619222,0.004627593635161312,False
semestre_1 + sin_recuperacion,curso_obligatorio,2,1,0.11738811445341159,0.9667673716012084,1.0944384779837601,0.12142333088774762,0.8833455612619222,0.010129354080082073,False
no_requiere_laboratorio + semestre_2,curso_obligatorio,2,1,0.09574468085106383,0.9666666666666667,1.0943244739756368,0.09904622157006603,0.8833455612619222,0.008252640667381156,False
aprobo + area_desarrollo_de_software,curso_obligatorio,2,1,0.07446808510638298,0.9666666666666666,1.0943244739756366,0.07703595011005136,0.8833455612619222,0.006418720519074217,False
area_ciencias_basicas_y_complementarias + periodo_s2,sin_riesgo_retraso,2,1,0.21166544387380778,0.92914653784219,1.094105167238795,0.22780630961115186,0.8492296404988995,0.018205573459348284,False
abierto_siguiente + recuperacion,no_requiere_laboratorio,2,1,0.061628760088041086,0.8155339805825242,1.094067731824784,0.07556859867938372,0.7454145267791636,0.0052988288640837405,False
area_ciencias_basicas_y_complementarias + periodo_s2,bloqueo_medio,2,1,0.14930300807043287,0.6553945249597424,1.0940633649970959,0.22780630961115186,0.599046221570066,0.01283649904805173,False
no_requiere_laboratorio + semestre_4,sin_riesgo_retraso,2,1,0.10528246515040351,0.9288025889967637,1.093700154473079,0.11335289801907557,0.8492296404988995,0.009019824316155556,False
area_metodologia_de_sistemas,curso_obligatorio,1,1,0.1045487894350697,0.9661016949152543,1.0936848921673519,0.1082171680117388,0.8833455612619222,0.008955634419564554,False
area_metodologia_de_sistemas + no_requiere_laboratorio,curso_obligatorio,2,1,0.1045487894350697,0.9661016949152543,1.0936848921673519,0.1082171680117388,0.8833455612619222,0.008955634419564554,False
curso_base + periodo_s2,curso_obligatorio,2,1,0.2193690388848129,0.9660743134087237,1.093653894664527,0.22707263389581805,0.8833455612619222,0.018785435648888515,False
area_ciencias_basicas_y_complementarias + ocupacion_media,sin_riesgo_retraso,2,1,0.3914159941305943,0.9286335944299391,1.0935011569831594,0.421496698459281,0.8492296404988995,0.03346850442654603,False
riesgo_retraso,curso_obligatorio,1,1,0.14563462949376377,0.9659367396593674,1.093498152953254,0.15077035950110051,0.8833455612619222,0.012452301658602338,False
curso_no_base + ocupacion_media,bloqueo_medio,2,1,0.1302274394717535,0.6549815498154982,1.093373977218033,0.1988261188554659,0.599046221570066,0.011121404221945796,False
periodo_s1 + zona_media,ocupacion_media,2,1,0.17828319882611884,0.7242921013412816,1.0932559624896643,0.24614820249449743,0.6625091709464417,0.015207757261532506,False
ocupacion_media + periodo_s2,curso_base,2,1,0.16434336023477622,0.6777609682299546,1.0932404730147078,0.24247982391782832,0.6199559794570799,0.014016543499218687,False
curso_base,curso_obligatorio,1,1,0.5986793837123991,0.9656804733727812,1.093208044191944,0.6199559794570799,0.8833455612619222,0.05104402108120021,False
curso_obligatorio,curso_base,1,1,0.5986793837123991,0.6777408637873754,1.093208044191944,0.8833455612619222,0.6199559794570799,0.05104402108120021,False
no_requiere_laboratorio + riesgo_retraso,ocupacion_media,2,1,0.061628760088041086,0.7241379310344828,1.0930232558139534,0.0851063829787234,0.6625091709464417,0.005245000858556691,False
aprobo + semestre_2,sin_recuperacion,2,1,0.08620689655172414,0.8608058608058609,1.0929467985825694,0.10014673514306677,0.7876008804108584,0.007331239782771698,False
sin_riesgo_retraso + zona_baja,area_ciencias_basicas_y_complementarias,2,1,0.10491562729273661,0.6825775656324582,1.0926050756982273,0.1537050623624358,0.6247248716067498,0.008892251943056428,False
curso_base + periodo_s2,ocupacion_media,2,1,0.16434336023477622,0.7237479806138933,1.0924346595534182,0.22707263389581805,0.6625091709464417,0.013905657807832927,False
curso_no_base + recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.05429200293470286,0.6820276497695853,1.091724822825537,0.07960381511371974,0.6247248716067498,0.004561519758376847,False
bloqueo_medio + curso_obligatorio,ocupacion_media,2,1,0.40058694057226707,0.7231788079470199,1.0915755428923457,0.5539251650770359,0.6625091709464417,0.03360643869070912,False
no_abierto_siguiente + semestre_2,curso_obligatorio,2,1,0.08877476155539252,0.9641434262948207,1.0914680149832565,0.09207630227439471,0.8833455612619222,0.007439568643894917,False
bloqueo_medio + ocupacion_media,curso_obligatorio,2,1,0.40058694057226707,0.9638128861429832,1.0910938237648555,0.4156272927366104,0.8833455612619222,0.033444416394072696,False
bloqueo_medio + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.32501834189288337,0.6815384615384615,1.0909417769546954,0.4768892149669846,0.6247248716067498,0.027093788301990163,False
area_ciencias_basicas_y_complementarias + sin_recuperacion,sin_riesgo_retraso,2,1,0.4713866471019809,0.9264599855803894,1.0909416504069727,0.5088041085840058,0.8492296404988995,0.03929511688482262,False
periodo_s1 + sin_recuperacion,ocupacion_media,2,1,0.24761555392516507,0.7226980728051392,1.090849914987159,0.34262655906089506,0.6625091709464417,0.020622316337499447,False
ocupacion_media + periodo_s1,no_requiere_laboratorio,2,1,0.2681584739545121,0.8131256952169077,1.0908369316738633,0.32978723404255317,0.7454145267791636,0.02233027895287304,False
periodo_s1,ocupacion_media,1,1,0.32978723404255317,0.722668810289389,1.0908057457634963,0.45634629493763756,0.6625091709464417,0.027453628518938566,False
periodo_s1 + recuperacion,ocupacion_media,2,1,0.08217168011738811,0.7225806451612903,1.0906726681670418,0.11371973587674249,0.6625091709464417,0.00683131218143912,False
riesgo_retraso + sin_recuperacion,curso_base,2,1,0.061261922230374175,0.6761133603238867,1.0905828522147427,0.09060895084372707,0.6199559794570799,0.005088361362472954,False
curso_base + sin_recuperacion,curso_obligatorio,2,1,0.46918561995597946,0.9631024096385542,1.090289521874875,0.4871606749816581,0.8833455612619222,0.03885440008956981,False
area_desarrollo_de_software + sin_recuperacion,curso_obligatorio,2,1,0.08547322083639032,0.9628099173553719,1.0899584031190797,0.08877476155539252,0.8833455612619222,0.007054429264348808,False
semestre_1 + sin_riesgo_retraso,curso_base,2,1,0.09170946441672781,0.6756756756756757,1.0898768591076284,0.13573000733675716,0.6199559794570799,0.007562834776551883,False
ocupacion_media + zona_baja,curso_base,2,1,0.09244314013206163,0.675603217158177,1.0897599822326571,0.1368305209097579,0.6199559794570799,0.007614240521830226,False
abierto_siguiente + area_ciencias_basicas_y_complementarias,no_requiere_laboratorio,2,1,0.2949376375641966,0.8121212121212121,1.089489382009067,0.3631694790902421,0.7454145267791636,0.0242258321675084,False
bloqueo_medio + periodo_s2,area_ciencias_basicas_y_complementarias,2,1,0.14930300807043287,0.6806020066889632,1.0894427893330085,0.2193690388848129,0.6247248716067498,0.012257713418622002,False
abierto_siguiente + periodo_s2,no_requiere_laboratorio,2,1,0.11885546588407923,0.8120300751879699,1.0893671185838611,0.14636830520909758,0.7454145267791636,0.009750404921171574,False
aprobo + curso_base,curso_obligatorio,2,1,0.4115920763022744,0.9622641509433962,1.089340562903529,0.4277329420396185,0.8833455612619222,0.033756080546074374,False
aprobo + curso_obligatorio,sin_recuperacion,2,1,0.524578136463683,0.8578284343131374,1.0891664238181706,0.611518708730741,0.7876008804108584,0.042945463079640145,False
curso_base + sin_recuperacion,no_requiere_laboratorio,2,1,0.3954512105649303,0.8117469879518073,1.088987347025899,0.4871606749816581,0.7454145267791636,0.0323145665580597,False
periodo_s1 + zona_baja,ocupacion_media,2,1,0.06933235509904623,0.7213740458015268,1.088851411326114,0.09611151870873075,0.6625091709464417,0.0056575925209216005,False
aprobo + curso_base,no_requiere_laboratorio,2,1,0.34702861335289803,0.8113207547169812,1.0884155400386273,0.4277329420396185,0.7454145267791636,0.028190264774576368,False
curso_base + sin_riesgo_retraso,curso_obligatorio,2,1,0.5018341892883346,0.9613492621222769,1.0883048540470626,0.5220102714600147,0.8833455612619222,0.040718733060999546,False
no_abierto_siguiente + ocupacion_media,bloqueo_medio,2,1,0.23697725605282466,0.6518668012108981,1.0881744642381557,0.363536316947909,0.599046221570066,0.019202198981681823,False
area_metodologia_de_sistemas + sin_recuperacion,curso_obligatorio,2,1,0.0818048422597212,0.9612068965517242,1.0881436877076414,0.0851063829787234,0.8833455612619222,0.006626496620408678,False
area_metodologia_de_sistemas + curso_base,ocupacion_media,2,1,0.05392516507703595,0.7205882352941176,1.0876652986776105,0.0748349229640499,0.6625091709464417,0.004346342306282426,False
bloqueo_alto + ocupacion_media,area_ciencias_basicas_y_complementarias,2,1,0.1210564930300807,0.6790123456790124,1.0868982115801453,0.17828319882611884,0.6247248716067498,0.009678544533792952,False
aprobo + curso_base,sin_recuperacion,2,1,0.3661041819515774,0.855917667238422,1.0867403637130593,0.4277329420396185,0.7876008804108584,0.0292213402204472,False
aprobo + no_abierto_siguiente,sin_recuperacion,2,1,0.3573000733675715,0.8558875219683655,1.0867020889081342,0.417461482024945,0.7876008804108584,0.028507042587103126,False
area_metodologia_de_sistemas + sin_riesgo_retraso,curso_obligatorio,2,1,0.08730741012472487,0.9596774193548386,1.086412228057014,0.09097578870139399,0.8833455612619222,0.006944350993045953,False
ocupacion_baja + sin_recuperacion,bloqueo_medio,2,1,0.1504035216434336,0.6507936507936508,1.0863830324944839,0.23110785033015407,0.599046221570066,0.011959237127974448,False
riesgo_retraso + zona_media,curso_base,2,1,0.061995597945708,0.6733067729083666,1.0860557768924304,0.09207630227439471,0.6199559794570799,0.0049123437843994686,False
aprobo + area_metodologia_de_sistemas,sin_recuperacion,2,1,0.06713132795304476,0.8551401869158879,1.0857532135690313,0.07850330154071901,0.7876008804108584,0.005302058544415372,False
aprobo + curso_obligatorio,curso_base,2,1,0.4115920763022744,0.6730653869226155,1.0856664170124557,0.611518708730741,0.6199559794570799,0.03247739627477908,False
sin_riesgo_retraso + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.30410858400586943,0.6778413736713002,1.0850238312554106,0.4486426999266324,0.6247248716067498,0.0238303308968984,False
aprobo + semestre_5,sin_recuperacion,2,1,0.05172413793103448,0.8545454545454545,1.0849980945928779,0.06052824651504035,0.7876008804108584,0.0040520376860632284,False
ocupacion_media + zona_alta,curso_base,2,1,0.11151870873074102,0.672566371681416,1.084861496570142,0.16581071166544387,0.6199559794570799,0.008723366575715291,False
area_metodologia_de_sistemas + no_abierto_siguiente,curso_obligatorio,2,1,0.08400586940572267,0.9581589958158996,1.0846932818081987,0.08767424798239179,0.8833455612619222,0.0065592116134998435,False
abierto_siguiente + perdio,no_requiere_laboratorio,2,1,0.09134262655906089,0.8084415584415584,1.084552996216382,0.11298606016140866,0.7454145267791636,0.007121175991202336,False
no_abierto_siguiente + semestre_4,curso_base,2,1,0.058694057226705794,0.6722689075630252,1.0843816816667495,0.08730741012472487,0.6199559794570799,0.004567306268971012,False
ocupacion_media + riesgo_retraso,curso_base,2,1,0.06089508437270726,0.6720647773279352,1.0840524159739358,0.09060895084372707,0.6199559794570799,0.0047215235048060425,False
abierto_siguiente + curso_obligatorio,no_requiere_laboratorio,2,1,0.2872340425531915,0.8080495356037153,1.0840270836888424,0.35546588407923696,0.7454145267791636,0.02226460878613007,False
ocupacion_baja + sin_recuperacion,no_requiere_laboratorio,2,1,0.1867204695524578,0.8079365079365078,1.0838754530683663,0.23110785033015407,0.7454145267791636,0.014449320663656229,False
aprobo + ocupacion_baja,bloqueo_medio,2,1,0.1269258987527513,0.649155722326454,1.083648805304295,0.19552457813646368,0.599046221570066,0.009797638996021582,False
ocupacion_media + zona_alta,no_requiere_laboratorio,2,1,0.1338958180484226,0.8075221238938054,1.0833195421921817,0.16581071166544387,0.7454145267791636,0.010298104877409411,False
curso_obligatorio + periodo_v1,bloqueo_medio,2,1,0.05355832721936904,0.6488888888888888,1.0832033748384022,0.08253851797505503,0.599046221570066,0.004113939892419344,False
curso_base + no_requiere_laboratorio,curso_obligatorio,2,1,0.46955245781364635,0.9566517189835575,1.0829869542978312,0.49082905355832723,0.8833455612619222,0.03598079201450771,False
bloqueo_alto + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.15920763022743947,0.9194915254237288,1.0827360251857818,0.1731474688187821,0.8492296404988995,0.012165667529170754,False
sin_recuperacion + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.4713866471019809,0.6763157894736842,1.082581821553296,0.6969919295671313,0.6247248716067498,0.035958453392213985,False
ocupacion_baja + sin_riesgo_retraso,sin_recuperacion,2,1,0.20983125458547322,0.8524590163934427,1.082348988676537,0.24614820249449743,0.7876008804108584,0.0159647135892568,False
curso_no_obligatorio + ocupacion_baja,sin_riesgo_retraso,2,1,0.05832721936903888,0.9190751445086704,1.0822457209203609,0.06346294937637564,0.8492296404988995,0.004432601685139537,False
riesgo_retraso + sin_recuperacion,curso_obligatorio,2,1,0.08657373440939105,0.9554655870445344,1.0816441820113791,0.09060895084372707,0.8833455612619222,0.006534719870985042,False
curso_base + zona_media,curso_obligatorio,2,1,0.32831988261188555,0.9551760939167557,1.0813164584788522,0.3437270726338958,0.8833455612619222,0.024690098715179354,False
area_desarrollo_de_software + sin_riesgo_retraso,curso_obligatorio,2,1,0.07813646368305209,0.9551569506726457,1.0812947871817409,0.0818048422597212,0.8833455612619222,0.0058745193831956505,False
no_requiere_laboratorio + zona_media,curso_base,2,1,0.27586206896551724,0.6702317290552584,1.0810956765707898,0.4115920763022744,0.6199559794570799,0.020693100164767553,False
abierto_siguiente + semestre_3,curso_base,2,1,0.06933235509904623,0.6702127659574468,1.0810650887573965,0.10344827586206896,0.6199559794570799,0.00519897791383106,False
semestre_4 + sin_recuperacion,sin_riesgo_retraso,2,1,0.1272927366104182,0.917989417989418,1.0809672369067618,0.13866471019809246,0.8492296404988995,0.009534554619008068,False
curso_no_base + semestre_2,curso_obligatorio,2,1,0.06969919295671313,0.9547738693467337,1.0808611162122908,0.07300073367571533,0.8833455612619222,0.0052143188954062725,False
no_requiere_laboratorio + perdio,curso_base,2,1,0.1438004402054292,0.67008547008547,1.080859758256208,0.21460014673514308,0.6199559794570799,0.010757796044610496,False
curso_base + periodo_v1,curso_obligatorio,2,1,0.06933235509904623,0.9545454545454546,1.080602536997886,0.07263389581804842,0.8833455612619222,0.005171525631012253,False
curso_base + zona_baja,ocupacion_media,2,1,0.09244314013206163,0.7159090909090909,1.0806025369978858,0.12912692589875274,0.6625091709464417,0.006895367508016351,False
curso_obligatorio + zona_baja,curso_base,2,1,0.12655906089508437,0.6699029126213591,1.0805652898259321,0.18892149669845928,0.6199559794570799,0.009436049368893556,False
curso_base + no_requiere_laboratorio,bloqueo_medio,2,1,0.3176815847395451,0.6472346786248131,1.0804419681146604,0.49082905355832723,0.599046221570066,0.023652294768617577,False
recuperacion + sin_riesgo_retraso,ocupacion_media,2,1,0.10895084372707263,0.7156626506024096,1.0802305567786095,0.15223771093176816,0.6625091709464417,0.008091964070882862,False
semestre_1 + zona_media,curso_base,2,1,0.05429200293470286,0.669683257918552,1.0802109828911082,0.08107116654438738,0.6199559794570799,0.004031448473949137,False
curso_base + perdio,ocupacion_media,2,1,0.1375641966250917,0.715648854961832,1.0802097334584462,0.1922230374174615,0.6625091709464417,0.010214671468842446,False
aprobo + ocupacion_baja,no_requiere_laboratorio,2,1,0.1573734409391049,0.8048780487804877,1.0797724217399653,0.19552457813646368,0.7454145267791636,0.011626580053817226,False
ocupacion_baja,bloqueo_medio,1,1,0.18341892883345562,0.6468305304010349,1.0797673152928482,0.2835656639765224,0.599046221570066,0.0135499892613129,False
aprobo + ocupacion_media,sin_recuperacion,2,1,0.39948642699926634,0.8501170960187354,1.0793755024439091,0.4699192956713133,0.7876008804108584,0.029377576006489492,False
periodo_v1,bloqueo_medio,1,1,0.059060895084372705,0.6465863453815262,1.079359692290288,0.09134262655906089,0.599046221570066,0.0043424397758817165,False
periodo_v1 + sin_recuperacion,bloqueo_medio,2,1,0.059060895084372705,0.6465863453815262,1.079359692290288,0.09134262655906089,0.599046221570066,0.0043424397758817165,False
periodo_v1 + sin_riesgo_retraso,bloqueo_medio,2,1,0.059060895084372705,0.6465863453815262,1.079359692290288,0.09134262655906089,0.599046221570066,0.0043424397758817165,False
ocupacion_media + semestre_1,sin_recuperacion,2,1,0.07666911225238444,0.8495934959349594,1.078710698611411,0.09024211298606016,0.7876008804108584,0.005594344614427302,False
area_ciencias_basicas_y_complementarias + curso_obligatorio,ocupacion_media,2,1,0.36830520909757886,0.7145907473309608,1.0786126119735322,0.5154071900220103,0.6625091709464417,0.02684321893626168,False
bloqueo_medio + no_abierto_siguiente,curso_obligatorio,2,1,0.33125458547322084,0.9525316455696202,1.0783227848101267,0.34776228906823187,0.8833455612619222,0.024060311050512706,False
periodo_s2 + semestre_2,curso_obligatorio,2,1,0.06566397652237711,0.9521276595744681,1.0778654485049834,0.06896551724137931,0.8833455612619222,0.004743592987072137,False
semestre_4 + sin_recuperacion,bloqueo_medio,2,1,0.08950843727072634,0.6455026455026455,1.0775506501164798,0.13866471019809246,0.599046221570066,0.006441866561450849,False
curso_no_obligatorio + no_abierto_siguiente,sin_recuperacion,2,1,0.06786500366837858,0.8486238532110093,1.0774795639744812,0.07997065297138664,0.7876008804108584,0.0048800469810832275,False
bloqueo_medio + riesgo_retraso,curso_obligatorio,2,1,0.1012472487160675,0.9517241379310345,1.0774086378737542,0.10638297872340426,0.8833455612619222,0.007274316666926836,False
no_requiere_laboratorio + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.40242112986060163,0.6730061349693253,1.077284042235103,0.5979457079970653,0.6247248716067498,0.028869574204327897,False
curso_base + zona_media,no_requiere_laboratorio,2,1,0.27586206896551724,0.8025613660618998,1.0766645097857965,0.3437270726338958,0.7454145267791636,0.01964291577693461,False
curso_obligatorio + recuperacion,curso_base,2,1,0.12949376375641966,0.667296786389414,1.0763615619512088,0.19405722670579603,0.6199559794570799,0.009186825703303272,False
area_ciencias_basicas_y_complementarias + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.45671313279530446,0.8016741790083709,1.0754743169177259,0.5696991929567131,0.7454145267791636,0.03205107847100469,False
abierto_siguiente + ocupacion_media,curso_obligatorio,2,1,0.2839325018341893,0.9496932515337424,1.0751095530236636,0.29897285399853263,0.8833455612619222,0.019836158316776764,False
abierto_siguiente + ocupacion_baja,sin_recuperacion,2,1,0.07887013939838591,0.8464566929133858,1.074727966875589,0.09317681584739546,0.7876008804108584,0.005483997203096835,False
bloqueo_medio + recuperacion,curso_obligatorio,2,1,0.11592076302274394,0.9489489489489489,1.074266957987888,0.12215700660308144,0.8833455612619222,0.00801391346286863,False
bloqueo_alto,ocupacion_media,1,1,0.17828319882611884,0.7115666178623717,1.0740479514356729,0.2505502567865004,0.6625091709464417,0.012291355922076391,False
bloqueo_alto + curso_base,ocupacion_media,2,1,0.17828319882611884,0.7115666178623717,1.0740479514356729,0.2505502567865004,0.6625091709464417,0.012291355922076391,False
bloqueo_alto + curso_obligatorio,ocupacion_media,2,1,0.17828319882611884,0.7115666178623717,1.0740479514356729,0.2505502567865004,0.6625091709464417,0.012291355922076391,False
