itemset,tamano_itemset,soporte,conteo
aprobo + area_ciencias_basicas_y_complementarias + sin_riesgo_retraso,3,0.44240645634629494,1206
bloqueo_medio + curso_obligatorio + sin_recuperacion,3,0.43800440205429203,1194
curso_base + no_requiere_laboratorio + sin_riesgo_retraso,3,0.4303008070432869,1173
aprobo + curso_obligatorio + ocupacion_media,3,0.42920029347028615,1170
aprobo + curso_base + sin_riesgo_retraso,3,0.4277329420396185,1166
curso_base + sin_recuperacion + sin_riesgo_retraso,3,0.4258987527512839,1161
aprobo + bloqueo_medio + sin_riesgo_retraso,3,0.4203961848862803,1146
aprobo + no_abierto_siguiente + sin_riesgo_retraso,3,0.417461482024945,1138
area_ciencias_basicas_y_complementarias + curso_obligatorio + sin_recuperacion,3,0.41709464416727804,1137
aprobo + curso_base + curso_obligatorio,3,0.4115920763022744,1122
bloqueo_medio + sin_recuperacion + sin_riesgo_retraso,3,0.4112252384446075,1121
no_requiere_laboratorio + ocupacion_media + sin_recuperacion,3,0.4112252384446075,1121
curso_obligatorio + no_abierto_siguiente + sin_recuperacion,3,0.4031548055759354,1099
curso_base + ocupacion_media + sin_riesgo_retraso,3,0.4027879677182685,1098
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + sin_recuperacion,3,0.40242112986060163,1097
curso_base + no_requiere_laboratorio + ocupacion_media,3,0.4016874541452678,1095
bloqueo_medio + curso_obligatorio + ocupacion_media,3,0.40058694057226707,1092
aprobo + ocupacion_media + sin_recuperacion,3,0.39948642699926634,1089
curso_base + no_requiere_laboratorio + sin_recuperacion,3,0.3954512105649303,1078
aprobo + area_ciencias_basicas_y_complementarias + sin_recuperacion,3,0.3914159941305943,1067
area_ciencias_basicas_y_complementarias + ocupacion_media + sin_riesgo_retraso,3,0.3914159941305943,1067
aprobo + bloqueo_medio + curso_obligatorio,3,0.3873807776962582,1056
curso_obligatorio + sin_riesgo_retraso + zona_media,3,0.3826118855465884,1043
curso_obligatorio + no_abierto_siguiente + sin_riesgo_retraso,3,0.3822450476889215,1042
bloqueo_medio + curso_obligatorio + no_requiere_laboratorio,3,0.3818782098312546,1041
area_ciencias_basicas_y_complementarias + curso_obligatorio + no_requiere_laboratorio,3,0.38077769625825386,1038
no_abierto_siguiente + sin_recuperacion + sin_riesgo_retraso,3,0.3804108584005869,1037
aprobo + no_requiere_laboratorio + ocupacion_media,3,0.3734409391049156,1018
area_ciencias_basicas_y_complementarias + curso_obligatorio + ocupacion_media,3,0.36830520909757886,1004
aprobo + curso_base + sin_recuperacion,3,0.3661041819515774,998
curso_base + ocupacion_media + sin_recuperacion,3,0.3661041819515774,998
aprobo + bloqueo_medio + sin_recuperacion,3,0.36390315480557595,992
abierto_siguiente + area_ciencias_basicas_y_complementarias + sin_riesgo_retraso,3,0.3631694790902421,990
aprobo + area_ciencias_basicas_y_complementarias + curso_obligatorio,3,0.3620689655172414,987
aprobo + curso_obligatorio + no_abierto_siguiente,3,0.3598679383712399,981
aprobo + no_abierto_siguiente + sin_recuperacion,3,0.3573000733675715,974
no_requiere_laboratorio + sin_riesgo_retraso + zona_media,3,0.3561995597945708,971
bloqueo_medio + no_requiere_laboratorio + sin_riesgo_retraso,3,0.3558327219369039,970
abierto_siguiente + curso_obligatorio + sin_riesgo_retraso,3,0.35546588407923696,969
aprobo + sin_riesgo_retraso + zona_media,3,0.35546588407923696,969
area_ciencias_basicas_y_complementarias + bloqueo_medio + curso_obligatorio,3,0.3532648569332355,963
aprobo + area_ciencias_basicas_y_complementarias + no_requiere_laboratorio,3,0.35106382978723405,957
area_ciencias_basicas_y_complementarias + bloqueo_medio + sin_riesgo_retraso,3,0.3495964783565664,953
curso_obligatorio + sin_recuperacion + zona_media,3,0.34849596478356565,950
sin_recuperacion + sin_riesgo_retraso + zona_media,3,0.34849596478356565,950
bloqueo_medio + curso_base + curso_obligatorio,3,0.34812912692589876,949
aprobo + curso_base + no_requiere_laboratorio,3,0.34702861335289803,946
bloqueo_medio + ocupacion_media + sin_riesgo_retraso,3,0.3437270726338958,937
bloqueo_medio + no_requiere_laboratorio + sin_recuperacion,3,0.3433602347762289,936
curso_obligatorio + no_requiere_laboratorio + zona_media,3,0.3433602347762289,936
curso_obligatorio + no_abierto_siguiente + no_requiere_laboratorio,3,0.34152604548789434,931
area_ciencias_basicas_y_complementarias + ocupacion_media + sin_recuperacion,3,0.3404255319148936,928
area_ciencias_basicas_y_complementarias + curso_base + sin_riesgo_retraso,3,0.33969185619955977,926
area_ciencias_basicas_y_complementarias + curso_base + curso_obligatorio,3,0.33859134262655904,923
no_abierto_siguiente + no_requiere_laboratorio + sin_riesgo_retraso,3,0.3363903154805576,917
no_abierto_siguiente + no_requiere_laboratorio + sin_recuperacion,3,0.33565663976522375,915
curso_obligatorio + periodo_s1 + sin_riesgo_retraso,3,0.334556126192223,912
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + ocupacion_media,3,0.3330887747615554,908
bloqueo_medio + curso_obligatorio + no_abierto_siguiente,3,0.33125458547322084,903
abierto_siguiente + curso_base + sin_riesgo_retraso,3,0.330520909757887,901
abierto_siguiente + area_ciencias_basicas_y_complementarias + curso_obligatorio,3,0.32831988261188555,895
curso_base + curso_obligatorio + zona_media,3,0.32831988261188555,895
bloqueo_medio + ocupacion_media + sin_recuperacion,3,0.326485693323551,890
aprobo + curso_base + ocupacion_media,3,0.3261188554658841,889
aprobo + periodo_s1 + sin_riesgo_retraso,3,0.3261188554658841,889
curso_obligatorio + ocupacion_media + zona_media,3,0.32575201760821715,888
curso_obligatorio + no_abierto_siguiente + ocupacion_media,3,0.32538517975055026,887
area_ciencias_basicas_y_complementarias + bloqueo_medio + sin_recuperacion,3,0.32501834189288337,886
abierto_siguiente + no_requiere_laboratorio + sin_riesgo_retraso,3,0.32391782831988264,883
area_ciencias_basicas_y_complementarias + curso_base + no_requiere_laboratorio,3,0.3206162876008804,874
bloqueo_medio + curso_base + no_requiere_laboratorio,3,0.3176815847395451,866
abierto_siguiente + sin_recuperacion + sin_riesgo_retraso,3,0.3165810711665444,863
bloqueo_medio + curso_base + sin_riesgo_retraso,3,0.31584739545121054,861
no_requiere_laboratorio + sin_recuperacion + zona_media,3,0.3132795304475422,854
abierto_siguiente + curso_base + curso_obligatorio,3,0.31217901687454147,851
aprobo + curso_obligatorio + zona_media,3,0.3066764490095378,836
aprobo + bloqueo_medio + no_requiere_laboratorio,3,0.30520909757887016,832
no_requiere_laboratorio + periodo_s1 + sin_riesgo_retraso,3,0.3044754218635363,830
periodo_s1 + sin_recuperacion + sin_riesgo_retraso,3,0.3044754218635363,830
area_ciencias_basicas_y_complementarias + sin_riesgo_retraso + zona_media,3,0.30410858400586943,829
abierto_siguiente + area_ciencias_basicas_y_complementarias + curso_base,3,0.3033749082905356,827
ocupacion_media + sin_riesgo_retraso + zona_media,3,0.3033749082905356,827
aprobo + area_ciencias_basicas_y_complementarias + ocupacion_media,3,0.3019075568598679,823
curso_obligatorio + periodo_s1 + sin_recuperacion,3,0.3008070432868672,820
abierto_siguiente + ocupacion_media + sin_riesgo_retraso,3,0.29897285399853263,815
aprobo + no_abierto_siguiente + no_requiere_laboratorio,3,0.29823917828319885,813
area_ciencias_basicas_y_complementarias + curso_base + sin_recuperacion,3,0.29823917828319885,813
curso_obligatorio + ocupacion_media + periodo_s1,3,0.29823917828319885,813
bloqueo_medio + curso_obligatorio + zona_media,3,0.2967718268525312,809
abierto_siguiente + curso_base + no_requiere_laboratorio,3,0.2964049889948643,808
bloqueo_medio + curso_base + sin_recuperacion,3,0.2964049889948643,808
bloqueo_medio + no_requiere_laboratorio + ocupacion_media,3,0.29530447542186355,805
abierto_siguiente + area_ciencias_basicas_y_complementarias + no_requiere_laboratorio,3,0.2949376375641966,804
curso_obligatorio + no_requiere_laboratorio + periodo_s1,3,0.2949376375641966,804
abierto_siguiente + area_ciencias_basicas_y_complementarias + sin_recuperacion,3,0.2938371239911959,801
aprobo + bloqueo_medio + ocupacion_media,3,0.293470286133529,800
area_ciencias_basicas_y_complementarias + curso_base + ocupacion_media,3,0.29126925898752754,794
aprobo + sin_recuperacion + zona_media,3,0.28870139398385913,787
curso_obligatorio + periodo_s2 + sin_riesgo_retraso,3,0.2876008804108584,784
abierto_siguiente + curso_obligatorio + no_requiere_laboratorio,3,0.2872340425531915,783
aprobo + curso_obligatorio + periodo_s1,3,0.28686720469552457,782
no_requiere_laboratorio + ocupacion_media + zona_media,3,0.28686720469552457,782
curso_base + curso_obligatorio + no_abierto_siguiente,3,0.2865003668378577,781
abierto_siguiente + curso_obligatorio + sin_recuperacion,3,0.28613352898019073,780
bloqueo_medio + curso_base + ocupacion_media,3,0.28539985326485695,778
ocupacion_media + periodo_s1 + sin_riesgo_retraso,3,0.2846661775495231,776
abierto_siguiente + curso_obligatorio + ocupacion_media,3,0.2839325018341893,774
curso_obligatorio + no_abierto_siguiente + zona_media,3,0.28319882611885544,772
curso_base + sin_riesgo_retraso + zona_media,3,0.2817314746881878,768
no_abierto_siguiente + ocupacion_media + sin_recuperacion,3,0.2817314746881878,768
aprobo + area_ciencias_basicas_y_complementarias + bloqueo_medio,3,0.28136463683052093,767
abierto_siguiente + aprobo + sin_riesgo_retraso,3,0.2791636096845194,761
abierto_siguiente + area_ciencias_basicas_y_complementarias + ocupacion_media,3,0.2776962582538518,757
curso_base + no_requiere_laboratorio + zona_media,3,0.27586206896551724,752
aprobo + periodo_s1 + sin_recuperacion,3,0.2747615553925165,749
bloqueo_medio + no_abierto_siguiente + sin_recuperacion,3,0.27329420396184884,745
no_abierto_siguiente + no_requiere_laboratorio + ocupacion_media,3,0.27329420396184884,745
abierto_siguiente + curso_base + ocupacion_media,3,0.27292736610418195,744
aprobo + no_requiere_laboratorio + zona_media,3,0.27292736610418195,744
no_abierto_siguiente + ocupacion_media + sin_riesgo_retraso,3,0.27292736610418195,744
aprobo + periodo_s2 + sin_riesgo_retraso,3,0.27256052824651505,743
area_ciencias_basicas_y_complementarias + curso_obligatorio + zona_media,3,0.2714600146735143,740
curso_no_base + sin_recuperacion + sin_riesgo_retraso,3,0.2710931768158474,739
aprobo + curso_no_base + sin_riesgo_retraso,3,0.2688921496698459,733
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + zona_media,3,0.26852531181217903,732
no_requiere_laboratorio + ocupacion_media + periodo_s1,3,0.2681584739545121,731
curso_no_base + no_abierto_siguiente + sin_riesgo_retraso,3,0.26559060895084374,724
abierto_siguiente + curso_base + sin_recuperacion,3,0.2652237710931768,723
curso_base + curso_obligatorio + periodo_s1,3,0.2648569332355099,722
no_requiere_laboratorio + periodo_s1 + sin_recuperacion,3,0.2648569332355099,722
ocupacion_media + sin_recuperacion + zona_media,3,0.2648569332355099,722
area_ciencias_basicas_y_complementarias + bloqueo_medio + no_requiere_laboratorio,3,0.2637564196625092,719
abierto_siguiente + no_requiere_laboratorio + sin_recuperacion,3,0.2622890682318415,715
area_ciencias_basicas_y_complementarias + sin_recuperacion + zona_media,3,0.260454878943507,710
abierto_siguiente + aprobo + area_ciencias_basicas_y_complementarias,3,0.25972120322817316,708
aprobo + bloqueo_medio + curso_base,3,0.2589875275128393,706
curso_base + ocupacion_media + zona_media,3,0.25862068965517243,705
curso_obligatorio + no_abierto_siguiente + periodo_s1,3,0.2582538517975055,704
periodo_s2 + sin_recuperacion + sin_riesgo_retraso,3,0.2582538517975055,704
curso_base + sin_recuperacion + zona_media,3,0.2575201760821717,702
bloqueo_medio + sin_riesgo_retraso + zona_media,3,0.25678650036683787,700
bloqueo_medio + curso_obligatorio + periodo_s1,3,0.25605282465150403,698
aprobo + no_abierto_siguiente + ocupacion_media,3,0.2553191489361702,696
aprobo + area_ciencias_basicas_y_complementarias + curso_base,3,0.25421863536316947,693
aprobo + no_requiere_laboratorio + periodo_s1,3,0.2538517975055026,692
area_ciencias_basicas_y_complementarias + bloqueo_medio + ocupacion_media,3,0.25311812179016874,690
abierto_siguiente + aprobo + curso_obligatorio,3,0.2516507703595011,686
abierto_siguiente + bloqueo_medio + sin_riesgo_retraso,3,0.2512839325018342,685
bloqueo_alto + curso_base + curso_obligatorio,3,0.2505502567865004,683
curso_obligatorio + periodo_s2 + sin_recuperacion,3,0.2505502567865004,683
curso_no_base + no_abierto_siguiente + sin_recuperacion,3,0.24908290535583272,679
ocupacion_media + periodo_s1 + sin_recuperacion,3,0.24761555392516507,675
abierto_siguiente + no_requiere_laboratorio + ocupacion_media,3,0.24614820249449743,671
bloqueo_medio + no_abierto_siguiente + no_requiere_laboratorio,3,0.24394717534849597,665
abierto_siguiente + aprobo + sin_recuperacion,3,0.24358033749082905,664
no_requiere_laboratorio + periodo_s2 + sin_riesgo_retraso,3,0.24358033749082905,664
sin_recuperacion + sin_riesgo_retraso + zona_alta,3,0.24284666177549524,662
bloqueo_medio + sin_recuperacion + zona_media,3,0.24247982391782832,661
aprobo + ocupacion_media + zona_media,3,0.2421129860601614,660
aprobo + bloqueo_medio + no_abierto_siguiente,3,0.2413793103448276,658
bloqueo_medio + no_abierto_siguiente + sin_riesgo_retraso,3,0.2413793103448276,658
curso_no_base + curso_obligatorio + no_abierto_siguiente,3,0.2413793103448276,658
aprobo + curso_obligatorio + periodo_s2,3,0.24101247248716068,657
no_abierto_siguiente + sin_recuperacion + zona_media,3,0.24101247248716068,657
aprobo + ocupacion_media + periodo_s1,3,0.24027879677182684,655
aprobo + sin_recuperacion + zona_alta,3,0.23991195891415995,654
aprobo + sin_riesgo_retraso + zona_alta,3,0.23991195891415995,654
abierto_siguiente + area_ciencias_basicas_y_complementarias + bloqueo_medio,3,0.2388114453411592,651
area_ciencias_basicas_y_complementarias + periodo_s1 + sin_riesgo_retraso,3,0.2388114453411592,651
abierto_siguiente + ocupacion_media + sin_recuperacion,3,0.23771093176815847,648
bloqueo_medio + no_requiere_laboratorio + zona_media,3,0.23734409391049155,647
bloqueo_medio + no_abierto_siguiente + ocupacion_media,3,0.23697725605282466,646
abierto_siguiente + aprobo + curso_base,3,0.23624358033749082,644
curso_no_base + curso_obligatorio + sin_riesgo_retraso,3,0.23587674247982393,643
aprobo + curso_no_base + sin_recuperacion,3,0.23477622890682318,640
no_abierto_siguiente + sin_riesgo_retraso + zona_media,3,0.23477622890682318,640
abierto_siguiente + aprobo + no_requiere_laboratorio,3,0.23257520176082172,634
no_abierto_siguiente + no_requiere_laboratorio + zona_media,3,0.23037417461482024,628
area_ciencias_basicas_y_complementarias + curso_no_base + sin_riesgo_retraso,3,0.23000733675715335,627
curso_no_base + no_requiere_laboratorio + sin_riesgo_retraso,3,0.23000733675715335,627
area_ciencias_basicas_y_complementarias + bloqueo_medio + curso_base,3,0.2292736610418195,625
aprobo + periodo_s2 + sin_recuperacion,3,0.22817314746881878,622
curso_base + periodo_s1 + sin_riesgo_retraso,3,0.22817314746881878,622
area_ciencias_basicas_y_complementarias + ocupacion_media + zona_media,3,0.22780630961115186,621
curso_no_base + no_abierto_siguiente + no_requiere_laboratorio,3,0.22707263389581805,619
bloqueo_medio + ocupacion_media + zona_media,3,0.22670579603815114,618
aprobo + area_ciencias_basicas_y_complementarias + zona_media,3,0.22633895818048422,617
no_abierto_siguiente + periodo_s1 + sin_riesgo_retraso,3,0.22633895818048422,617
aprobo + curso_no_base + no_abierto_siguiente,3,0.22597212032281733,616
curso_obligatorio + no_requiere_laboratorio + periodo_s2,3,0.22487160674981657,613
aprobo + curso_base + zona_media,3,0.22413793103448276,611
no_abierto_siguiente + periodo_s1 + sin_recuperacion,3,0.22303741746148203,608
abierto_siguiente + bloqueo_medio + curso_obligatorio,3,0.22267057960381512,607
curso_base + no_abierto_siguiente + sin_recuperacion,3,0.22193690388848128,605
bloqueo_medio + periodo_s1 + sin_riesgo_retraso,3,0.22083639031548055,602
curso_obligatorio + ocupacion_media + periodo_s2,3,0.22083639031548055,602
curso_no_base + curso_obligatorio + sin_recuperacion,3,0.22010271460014674,600
curso_base + curso_obligatorio + periodo_s2,3,0.2193690388848129,598
curso_obligatorio + periodo_s1 + zona_media,3,0.21826852531181218,595
curso_obligatorio + sin_recuperacion + zona_alta,3,0.21790168745414526,594
curso_obligatorio + sin_riesgo_retraso + zona_alta,3,0.2157006603081438,588
no_abierto_siguiente + no_requiere_laboratorio + periodo_s1,3,0.2157006603081438,588
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + sin_recuperacion,3,0.21496698459280997,586
abierto_siguiente + aprobo + ocupacion_media,3,0.21460014673514308,585
abierto_siguiente + sin_riesgo_retraso + zona_media,3,0.21386647101980924,583
curso_base + no_requiere_laboratorio + periodo_s1,3,0.21386647101980924,583
curso_base + ocupacion_media + periodo_s1,3,0.21349963316214232,582
aprobo + curso_obligatorio + zona_alta,3,0.21313279530447543,581
ocupacion_media + periodo_s2 + sin_riesgo_retraso,3,0.21313279530447543,581
aprobo + bloqueo_medio + zona_media,3,0.2127659574468085,580
curso_obligatorio + no_abierto_siguiente + periodo_s2,3,0.21203228173147468,578
area_ciencias_basicas_y_complementarias + periodo_s2 + sin_riesgo_retraso,3,0.21166544387380778,577
area_ciencias_basicas_y_complementarias + curso_no_base + sin_recuperacion,3,0.21056493030080703,574
aprobo + no_abierto_siguiente + zona_media,3,0.20983125458547322,572
area_ciencias_basicas_y_complementarias + bloqueo_medio + zona_media,3,0.20983125458547322,572
ocupacion_baja + sin_recuperacion + sin_riesgo_retraso,3,0.20983125458547322,572
bloqueo_medio + ocupacion_media + periodo_s1,3,0.2090975788701394,570
aprobo + no_abierto_siguiente + periodo_s1,3,0.2087307410124725,569
bloqueo_medio + no_requiere_laboratorio + periodo_s1,3,0.2087307410124725,569
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + sin_riesgo_retraso,3,0.206529713866471,563
bloqueo_medio + curso_base + zona_media,3,0.206529713866471,563
area_ciencias_basicas_y_complementarias + curso_obligatorio + periodo_s1,3,0.20616287600880412,562
bloqueo_alto + curso_base + sin_riesgo_retraso,3,0.20616287600880412,562
bloqueo_alto + curso_obligatorio + sin_riesgo_retraso,3,0.20616287600880412,562
bloqueo_medio + periodo_s1 + sin_recuperacion,3,0.20616287600880412,562
bloqueo_medio + curso_no_base + curso_obligatorio,3,0.2057960381511372,561
area_ciencias_basicas_y_complementarias + curso_no_base + no_abierto_siguiente,3,0.20506236243580336,559
bloqueo_medio + curso_obligatorio + periodo_s2,3,0.20432868672046955,557
abierto_siguiente + bloqueo_medio + sin_recuperacion,3,0.20359501100513572,555
curso_no_base + no_requiere_laboratorio + sin_recuperacion,3,0.202494497432135,552
no_requiere_laboratorio + ocupacion_baja + sin_riesgo_retraso,3,0.202494497432135,552
no_requiere_laboratorio + periodo_s2 + sin_recuperacion,3,0.202494497432135,552
periodo_s1 + sin_riesgo_retraso + zona_media,3,0.202494497432135,552
abierto_siguiente + bloqueo_medio + curso_base,3,0.20066030814380045,547
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + periodo_s1,3,0.20066030814380045,547
curso_base + periodo_s1 + sin_recuperacion,3,0.20029347028613353,546
aprobo + curso_no_base + curso_obligatorio,3,0.19992663242846662,545
abierto_siguiente + area_ciencias_basicas_y_complementarias + zona_media,3,0.19809244314013205,540
area_ciencias_basicas_y_complementarias + periodo_s1 + sin_recuperacion,3,0.19625825385179752,535
no_abierto_siguiente + ocupacion_media + periodo_s1,3,0.19625825385179752,535
aprobo + bloqueo_medio + periodo_s1,3,0.1958914159941306,534
area_ciencias_basicas_y_complementarias + curso_base + zona_media,3,0.1958914159941306,534
aprobo + no_requiere_laboratorio + periodo_s2,3,0.19552457813646368,533
aprobo + ocupacion_baja + sin_riesgo_retraso,3,0.19552457813646368,533
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + no_requiere_laboratorio,3,0.19515774027879676,532
no_abierto_siguiente + ocupacion_media + zona_media,3,0.19479090242112987,531
curso_base + no_abierto_siguiente + no_requiere_laboratorio,3,0.19442406456346295,530
aprobo + curso_base + periodo_s1,3,0.19332355099046222,527
curso_base + periodo_s2 + sin_riesgo_retraso,3,0.19185619955979458,523
aprobo + curso_base + no_abierto_siguiente,3,0.19148936170212766,522
curso_base + no_abierto_siguiente + sin_riesgo_retraso,3,0.19148936170212766,522
bloqueo_alto + curso_base + sin_recuperacion,3,0.19075568598679385,520
bloqueo_alto + curso_obligatorio + sin_recuperacion,3,0.19075568598679385,520
curso_base + no_abierto_siguiente + ocupacion_media,3,0.19075568598679385,520
no_requiere_laboratorio + sin_recuperacion + zona_alta,3,0.19002201027146,518
curso_obligatorio + requiere_laboratorio + sin_recuperacion,3,0.1896551724137931,517
abierto_siguiente + curso_obligatorio + zona_media,3,0.1892883345561262,516
no_requiere_laboratorio + sin_riesgo_retraso + zona_alta,3,0.1892883345561262,516
bloqueo_medio + no_abierto_siguiente + zona_media,3,0.18892149669845928,515
curso_obligatorio + requiere_laboratorio + sin_riesgo_retraso,3,0.18892149669845928,515
area_ciencias_basicas_y_complementarias + curso_obligatorio + periodo_s2,3,0.18855465884079237,514
no_requiere_laboratorio + periodo_s1 + zona_media,3,0.18855465884079237,514
aprobo + area_ciencias_basicas_y_complementarias + curso_no_base,3,0.18818782098312545,513
aprobo + area_ciencias_basicas_y_complementarias + periodo_s1,3,0.18818782098312545,513
curso_obligatorio + ocupacion_baja + sin_riesgo_retraso,3,0.18782098312545856,512
area_ciencias_basicas_y_complementarias + curso_obligatorio + no_abierto_siguiente,3,0.18708730741012472,510
curso_base + curso_obligatorio + perdio,3,0.18708730741012472,510
aprobo + no_requiere_laboratorio + zona_alta,3,0.1867204695524578,509
no_requiere_laboratorio + ocupacion_baja + sin_recuperacion,3,0.1867204695524578,509
curso_obligatorio + no_abierto_siguiente + requiere_laboratorio,3,0.1863536316947909,508
bloqueo_medio + periodo_s2 + sin_riesgo_retraso,3,0.18415260454878943,502
aprobo + curso_no_base + no_requiere_laboratorio,3,0.18378576669112254,501
no_abierto_siguiente + periodo_s2 + sin_riesgo_retraso,3,0.18378576669112254,501
abierto_siguiente + bloqueo_medio + no_requiere_laboratorio,3,0.1830520909757887,499
curso_obligatorio + no_requiere_laboratorio + perdio,3,0.1830520909757887,499
aprobo + area_ciencias_basicas_y_complementarias + no_abierto_siguiente,3,0.18268525311812178,498
ocupacion_media + periodo_s2 + sin_recuperacion,3,0.18158473954512105,495
abierto_siguiente + no_requiere_laboratorio + zona_media,3,0.18121790168745414,494
area_ciencias_basicas_y_complementarias + ocupacion_media + periodo_s1,3,0.18121790168745414,494
bloqueo_medio + curso_no_base + sin_recuperacion,3,0.18048422597212033,492
curso_obligatorio + periodo_s2 + zona_media,3,0.18048422597212033,492
curso_obligatorio + ocupacion_media + perdio,3,0.1801173881144534,491
abierto_siguiente + curso_base + zona_media,3,0.1793837123991196,489
abierto_siguiente + aprobo + bloqueo_medio,3,0.17901687454145268,488
bloqueo_medio + curso_no_base + no_abierto_siguiente,3,0.17901687454145268,488
abierto_siguiente + bloqueo_medio + ocupacion_media,3,0.17865003668378576,487
area_ciencias_basicas_y_complementarias + ocupacion_baja + sin_riesgo_retraso,3,0.17828319882611884,486
bloqueo_alto + curso_base + ocupacion_media,3,0.17828319882611884,486
bloqueo_alto + curso_obligatorio + ocupacion_media,3,0.17828319882611884,486
ocupacion_media + periodo_s1 + zona_media,3,0.17828319882611884,486
bloqueo_medio + no_abierto_siguiente + periodo_s1,3,0.17754952311078503,484
aprobo + ocupacion_baja + sin_recuperacion,3,0.17718268525311812,483
area_ciencias_basicas_y_complementarias + curso_no_base + curso_obligatorio,3,0.1768158473954512,482
bloqueo_medio + curso_no_base + sin_riesgo_retraso,3,0.1768158473954512,482
no_abierto_siguiente + periodo_s2 + sin_recuperacion,3,0.17571533382245047,479
no_requiere_laboratorio + ocupacion_media + periodo_s2,3,0.17534849596478358,478
aprobo + ocupacion_media + periodo_s2,3,0.17461482024944974,476
curso_obligatorio + ocupacion_baja + sin_recuperacion,3,0.17424798239178282,475
periodo_s1 + sin_recuperacion + zona_media,3,0.17388114453411593,474
periodo_s2 + sin_riesgo_retraso + zona_media,3,0.17351430667644901,473
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + periodo_s2,3,0.1731474688187821,472
bloqueo_alto + curso_base + no_requiere_laboratorio,3,0.1731474688187821,472
bloqueo_alto + curso_obligatorio + no_requiere_laboratorio,3,0.1731474688187821,472
curso_no_base + no_abierto_siguiente + ocupacion_media,3,0.17278063096111518,471
bloqueo_medio + curso_obligatorio + requiere_laboratorio,3,0.17204695524578137,469
area_ciencias_basicas_y_complementarias + periodo_s2 + sin_recuperacion,3,0.17168011738811445,468
curso_base + no_requiere_laboratorio + periodo_s2,3,0.16984592809977989,463
area_ciencias_basicas_y_complementarias + curso_no_base + no_requiere_laboratorio,3,0.169479090242113,462
area_ciencias_basicas_y_complementarias + bloqueo_medio + curso_no_base,3,0.16911225238444608,461
curso_no_base + ocupacion_media + sin_riesgo_retraso,3,0.16911225238444608,461
aprobo + bloqueo_alto + curso_base,3,0.16874541452677916,460
aprobo + bloqueo_alto + curso_obligatorio,3,0.16874541452677916,460
aprobo + bloqueo_alto + sin_riesgo_retraso,3,0.16874541452677916,460
bloqueo_medio + curso_base + no_abierto_siguiente,3,0.16874541452677916,460
curso_obligatorio + semestre_3 + sin_riesgo_retraso,3,0.16874541452677916,460
aprobo + periodo_s1 + zona_media,3,0.16837857666911224,459
area_ciencias_basicas_y_complementarias + ocupacion_baja + sin_recuperacion,3,0.16837857666911224,459
curso_obligatorio + no_abierto_siguiente + perdio,3,0.16801173881144535,458
aprobo + area_ciencias_basicas_y_complementarias + periodo_s2,3,0.1669112252384446,455
curso_no_base + sin_riesgo_retraso + zona_media,3,0.1669112252384446,455
bloqueo_medio + curso_obligatorio + perdio,3,0.1665443873807777,454
curso_base + curso_obligatorio + semestre_3,3,0.16617754952311078,453
curso_base + periodo_s2 + sin_recuperacion,3,0.16617754952311078,453
aprobo + curso_obligatorio + requiere_laboratorio,3,0.16581071166544387,452
aprobo + requiere_laboratorio + sin_riesgo_retraso,3,0.16581071166544387,452
bloqueo_alto + sin_recuperacion + sin_riesgo_retraso,3,0.16581071166544387,452
curso_obligatorio + perdio + zona_media,3,0.16581071166544387,452
ocupacion_media + sin_recuperacion + zona_alta,3,0.16581071166544387,452
aprobo + no_abierto_siguiente + periodo_s2,3,0.16507703595011006,450
curso_obligatorio + perdio + sin_recuperacion,3,0.16471019809244314,449
curso_base + no_abierto_siguiente + zona_media,3,0.16434336023477622,448
curso_base + ocupacion_media + periodo_s2,3,0.16434336023477622,448
ocupacion_media + sin_riesgo_retraso + zona_alta,3,0.16434336023477622,448
abierto_siguiente + ocupacion_media + zona_media,3,0.16397652237710933,447
bloqueo_medio + periodo_s2 + sin_recuperacion,3,0.16397652237710933,447
abierto_siguiente + sin_recuperacion + zona_media,3,0.1632428466617755,445
curso_obligatorio + no_requiere_laboratorio + zona_alta,3,0.16287600880410857,444
curso_no_base + no_abierto_siguiente + zona_media,3,0.16250917094644168,443
curso_obligatorio + no_requiere_laboratorio + ocupacion_baja,3,0.16250917094644168,443
aprobo + ocupacion_media + zona_alta,3,0.16177549523110785,441
curso_no_base + no_abierto_siguiente + periodo_s1,3,0.16177549523110785,441
aprobo + bloqueo_medio + curso_no_base,3,0.16140865737344093,440
area_ciencias_basicas_y_complementarias + sin_recuperacion + zona_alta,3,0.16140865737344093,440
no_abierto_siguiente + periodo_s1 + zona_media,3,0.16140865737344093,440
area_ciencias_basicas_y_complementarias + sin_riesgo_retraso + zona_alta,3,0.16067498165810712,438
bloqueo_alto + no_requiere_laboratorio + ocupacion_media,3,0.16067498165810712,438
curso_no_base + curso_obligatorio + ocupacion_media,3,0.16067498165810712,438
